District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
CANNINGTON DISTRICT,Assault (Family),2008-09-01,2008,September,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
CANNINGTON DISTRICT,Assault (Family),2008-09-01,2008,September,27,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.012362014733690153
FREMANTLE DISTRICT,Assault (Family),2008-09-01,2008,September,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
FREMANTLE DISTRICT,Assault (Family),2008-09-01,2008,September,27,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.009639448909135699
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-09-01,2008,September,31,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05884027711872449
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-09-01,2008,September,20,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03796146910885451
GREAT SOUTHERN DISTRICT,Assault (Family),2008-09-01,2008,September,10,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Assault (Family),2008-09-01,2008,September,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Assault (Family),2008-09-01,2008,September,10,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0027091901147071095
JOONDALUP DISTRICT,Assault (Family),2008-09-01,2008,September,30,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00812757034412133
KIMBERLEY DISTRICT,Assault (Family),2008-09-01,2008,September,44,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12538470306622593
KIMBERLEY DISTRICT,Assault (Family),2008-09-01,2008,September,50,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.14248261712071128
MANDURAH DISTRICT,Assault (Family),2008-09-01,2008,September,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MANDURAH DISTRICT,Assault (Family),2008-09-01,2008,September,37,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.012762185300032078
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-09-01,2008,September,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-09-01,2008,September,13,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.021395302908115404
MIDLAND DISTRICT,Assault (Family),2008-09-01,2008,September,18,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.007174115790228855
MIDLAND DISTRICT,Assault (Family),2008-09-01,2008,September,34,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.013551107603765614
MIRRABOOKA DISTRICT,Assault (Family),2008-09-01,2008,September,16,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005411767889275229
MIRRABOOKA DISTRICT,Assault (Family),2008-09-01,2008,September,46,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.015558832681666284
PERTH DISTRICT,Assault (Family),2008-09-01,2008,September,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PERTH DISTRICT,Assault (Family),2008-09-01,2008,September,7,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.005033183056867778
PILBARA DISTRICT,Assault (Family),2008-09-01,2008,September,11,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.019956820697037317
PILBARA DISTRICT,Assault (Family),2008-09-01,2008,September,18,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03265661568606106
SOUTH WEST DISTRICT,Assault (Family),2008-09-01,2008,September,17,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Assault (Family),2008-09-01,2008,September,32,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01695418132496927
WHEATBELT DISTRICT,Assault (Family),2008-09-01,2008,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Assault (Family),2008-09-01,2008,September,18,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.032179058583763874
ARMADALE DISTRICT,Assault (Family),2008-10-01,2008,October,15,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0060427585595675
ARMADALE DISTRICT,Assault (Family),2008-10-01,2008,October,34,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.013696919401686334
CANNINGTON DISTRICT,Assault (Family),2008-10-01,2008,October,17,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007783490758249355
CANNINGTON DISTRICT,Assault (Family),2008-10-01,2008,October,26,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.011904162336146072
FREMANTLE DISTRICT,Assault (Family),2008-10-01,2008,October,13,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004641216141435707
FREMANTLE DISTRICT,Assault (Family),2008-10-01,2008,October,33,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.01178154866672141
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-10-01,2008,October,36,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.06833064439593813
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-10-01,2008,October,38,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.07212679130682358
GREAT SOUTHERN DISTRICT,Assault (Family),2008-10-01,2008,October,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Assault (Family),2008-10-01,2008,October,16,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.01920076803072123
JOONDALUP DISTRICT,Assault (Family),2008-10-01,2008,October,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Assault (Family),2008-10-01,2008,October,34,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.009211246390004172
KIMBERLEY DISTRICT,Assault (Family),2008-10-01,2008,October,53,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.15103157414795396
KIMBERLEY DISTRICT,Assault (Family),2008-10-01,2008,October,46,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.13108400775105436
MANDURAH DISTRICT,Assault (Family),2008-10-01,2008,October,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MANDURAH DISTRICT,Assault (Family),2008-10-01,2008,October,45,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01552157671625523
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-10-01,2008,October,11,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.018103717845328417
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-10-01,2008,October,25,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.041144813284837316
MIDLAND DISTRICT,Assault (Family),2008-10-01,2008,October,13,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.005181305848498617
MIDLAND DISTRICT,Assault (Family),2008-10-01,2008,October,38,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.015145355557149803
MIRRABOOKA DISTRICT,Assault (Family),2008-10-01,2008,October,17,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005750003382354931
MIRRABOOKA DISTRICT,Assault (Family),2008-10-01,2008,October,42,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.014205890709347475
PERTH DISTRICT,Assault (Family),2008-10-01,2008,October,10,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.007190261509811112
PERTH DISTRICT,Assault (Family),2008-10-01,2008,October,15,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.010785392264716668
PILBARA DISTRICT,Assault (Family),2008-10-01,2008,October,25,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.045356410675084814
PILBARA DISTRICT,Assault (Family),2008-10-01,2008,October,19,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03447087211306446
SOUTH WEST DISTRICT,Assault (Family),2008-10-01,2008,October,11,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.005827999830458187
SOUTH WEST DISTRICT,Assault (Family),2008-10-01,2008,October,25,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.013245454160132243
WHEATBELT DISTRICT,Assault (Family),2008-10-01,2008,October,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Assault (Family),2008-10-01,2008,October,17,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.030391333106888106
ARMADALE DISTRICT,Assault (Family),2008-11-01,2008,November,18,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0072513102714809995
ARMADALE DISTRICT,Assault (Family),2008-11-01,2008,November,31,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.012488367689772833
CANNINGTON DISTRICT,Assault (Family),2008-11-01,2008,November,15,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.006867785963161195
CANNINGTON DISTRICT,Assault (Family),2008-11-01,2008,November,27,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.012362014733690153
FREMANTLE DISTRICT,Assault (Family),2008-11-01,2008,November,16,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0057122660202285624
FREMANTLE DISTRICT,Assault (Family),2008-11-01,2008,November,39,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.013923648424307121
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-11-01,2008,November,19,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03606339565341179
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-11-01,2008,November,31,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05884027711872449
GREAT SOUTHERN DISTRICT,Assault (Family),2008-11-01,2008,November,10,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Assault (Family),2008-11-01,2008,November,19,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.02280091203648146
JOONDALUP DISTRICT,Assault (Family),2008-11-01,2008,November,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Assault (Family),2008-11-01,2008,November,32,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00866940836706275
KIMBERLEY DISTRICT,Assault (Family),2008-11-01,2008,November,32,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09118887495725521
KIMBERLEY DISTRICT,Assault (Family),2008-11-01,2008,November,46,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.13108400775105436
MANDURAH DISTRICT,Assault (Family),2008-11-01,2008,November,12,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004139087124334728
MANDURAH DISTRICT,Assault (Family),2008-11-01,2008,November,49,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.016901272424366804
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-11-01,2008,November,12,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01974951037672191
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-11-01,2008,November,15,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.024686887970902387
MIDLAND DISTRICT,Assault (Family),2008-11-01,2008,November,10,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.003985619883460475
MIDLAND DISTRICT,Assault (Family),2008-11-01,2008,November,42,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.016739603510533992
MIRRABOOKA DISTRICT,Assault (Family),2008-11-01,2008,November,22,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.00744118084775344
MIRRABOOKA DISTRICT,Assault (Family),2008-11-01,2008,November,63,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.021308836064021213
PERTH DISTRICT,Assault (Family),2008-11-01,2008,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0057522092078488895
PERTH DISTRICT,Assault (Family),2008-11-01,2008,November,13,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.009347339962754445
PILBARA DISTRICT,Assault (Family),2008-11-01,2008,November,23,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.041727897821078025
PILBARA DISTRICT,Assault (Family),2008-11-01,2008,November,15,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.02721384640505089
SOUTH WEST DISTRICT,Assault (Family),2008-11-01,2008,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Assault (Family),2008-11-01,2008,November,19,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.010066545161700503
WHEATBELT DISTRICT,Assault (Family),2008-11-01,2008,November,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Assault (Family),2008-11-01,2008,November,25,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.04469313692189427
ARMADALE DISTRICT,Assault (Family),2008-12-01,2008,December,15,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0060427585595675
ARMADALE DISTRICT,Assault (Family),2008-12-01,2008,December,42,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.016919723966789
CANNINGTON DISTRICT,Assault (Family),2008-12-01,2008,December,19,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.008699195553337515
CANNINGTON DISTRICT,Assault (Family),2008-12-01,2008,December,45,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.020603357889483587
FREMANTLE DISTRICT,Assault (Family),2008-12-01,2008,December,12,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004284199515171422
FREMANTLE DISTRICT,Assault (Family),2008-12-01,2008,December,38,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.013566631798042836
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-12-01,2008,December,22,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.041757616019739964
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2008-12-01,2008,December,31,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05884027711872449
GREAT SOUTHERN DISTRICT,Assault (Family),2008-12-01,2008,December,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Assault (Family),2008-12-01,2008,December,15,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.018000720028801154
JOONDALUP DISTRICT,Assault (Family),2008-12-01,2008,December,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
JOONDALUP DISTRICT,Assault (Family),2008-12-01,2008,December,32,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00866940836706275
KIMBERLEY DISTRICT,Assault (Family),2008-12-01,2008,December,45,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12823435540864014
KIMBERLEY DISTRICT,Assault (Family),2008-12-01,2008,December,45,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12823435540864014
MANDURAH DISTRICT,Assault (Family),2008-12-01,2008,December,17,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.005863706759474198
MANDURAH DISTRICT,Assault (Family),2008-12-01,2008,December,44,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.015176652789227335
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-12-01,2008,December,13,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.021395302908115404
MID WEST-GASCOYNE DISTRICT,Assault (Family),2008-12-01,2008,December,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MIDLAND DISTRICT,Assault (Family),2008-12-01,2008,December,17,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.006775553801882807
MIDLAND DISTRICT,Assault (Family),2008-12-01,2008,December,72,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02869646316091542
MIRRABOOKA DISTRICT,Assault (Family),2008-12-01,2008,December,14,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004735296903115825
MIRRABOOKA DISTRICT,Assault (Family),2008-12-01,2008,December,45,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.015220597188586581
PERTH DISTRICT,Assault (Family),2008-12-01,2008,December,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PERTH DISTRICT,Assault (Family),2008-12-01,2008,December,20,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.014380523019622223
PILBARA DISTRICT,Assault (Family),2008-12-01,2008,December,27,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0489849235290916
PILBARA DISTRICT,Assault (Family),2008-12-01,2008,December,32,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05805620566410856
SOUTH WEST DISTRICT,Assault (Family),2008-12-01,2008,December,13,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Assault (Family),2008-12-01,2008,December,36,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01907345399059043
WHEATBELT DISTRICT,Assault (Family),2008-12-01,2008,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.012514078338130397
WHEATBELT DISTRICT,Assault (Family),2008-12-01,2008,December,22,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.03932996049126696
ARMADALE DISTRICT,Assault (Family),2009-01-01,2009,January,14,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.005639907988929666
ARMADALE DISTRICT,Assault (Family),2009-01-01,2009,January,53,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.021351080243805165
CANNINGTON DISTRICT,Assault (Family),2009-01-01,2009,January,24,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.010988457541057914
CANNINGTON DISTRICT,Assault (Family),2009-01-01,2009,January,53,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.024266177069836223
FREMANTLE DISTRICT,Assault (Family),2009-01-01,2009,January,16,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0057122660202285624
FREMANTLE DISTRICT,Assault (Family),2009-01-01,2009,January,25,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.008925415656607129
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2009-01-01,2009,January,46,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.08731137895036538
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2009-01-01,2009,January,44,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.08351523203947993
GREAT SOUTHERN DISTRICT,Assault (Family),2009-01-01,2009,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Assault (Family),2009-01-01,2009,January,21,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.025201008040321615
JOONDALUP DISTRICT,Assault (Family),2009-01-01,2009,January,11,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0029801091261778207
JOONDALUP DISTRICT,Assault (Family),2009-01-01,2009,January,36,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.009753084412945595
KIMBERLEY DISTRICT,Assault (Family),2009-01-01,2009,January,54,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.15388122649036817
KIMBERLEY DISTRICT,Assault (Family),2009-01-01,2009,January,44,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12538470306622593
MANDURAH DISTRICT,Assault (Family),2009-01-01,2009,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004139087124334728
MANDURAH DISTRICT,Assault (Family),2009-01-01,2009,January,44,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.015176652789227335
MID WEST-GASCOYNE DISTRICT,Assault (Family),2009-01-01,2009,January,16,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02633268050229588
MID WEST-GASCOYNE DISTRICT,Assault (Family),2009-01-01,2009,January,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MIDLAND DISTRICT,Assault (Family),2009-01-01,2009,January,25,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.009964049708651187
MIDLAND DISTRICT,Assault (Family),2009-01-01,2009,January,57,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.022718033335724707
MIRRABOOKA DISTRICT,Assault (Family),2009-01-01,2009,January,31,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.010485300285470756
MIRRABOOKA DISTRICT,Assault (Family),2009-01-01,2009,January,38,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.012852948737028668
PERTH DISTRICT,Assault (Family),2009-01-01,2009,January,17,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01222344456667889
PERTH DISTRICT,Assault (Family),2009-01-01,2009,January,24,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01725662762354667
PILBARA DISTRICT,Assault (Family),2009-01-01,2009,January,19,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03447087211306446
PILBARA DISTRICT,Assault (Family),2009-01-01,2009,January,22,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.039913641394074634
SOUTH WEST DISTRICT,Assault (Family),2009-01-01,2009,January,13,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Assault (Family),2009-01-01,2009,January,37,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01960327215699572
WHEATBELT DISTRICT,Assault (Family),2009-01-01,2009,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Assault (Family),2009-01-01,2009,January,14,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.025028156676260793
ARMADALE DISTRICT,Assault (Family),2009-02-01,2009,February,17,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006848459700843167
ARMADALE DISTRICT,Assault (Family),2009-02-01,2009,February,42,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.016919723966789
CANNINGTON DISTRICT,Assault (Family),2009-02-01,2009,February,17,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007783490758249355
CANNINGTON DISTRICT,Assault (Family),2009-02-01,2009,February,37,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.01694053870913095
FREMANTLE DISTRICT,Assault (Family),2009-02-01,2009,February,18,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.006426299272757133
FREMANTLE DISTRICT,Assault (Family),2009-02-01,2009,February,37,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.01320961517177855
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2009-02-01,2009,February,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Family),2009-02-01,2009,February,29,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05504413020783904
GREAT SOUTHERN DISTRICT,Assault (Family),2009-02-01,2009,February,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
GREAT SOUTHERN DISTRICT,Assault (Family),2009-02-01,2009,February,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Assault (Family),2009-02-01,2009,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Assault (Family),2009-02-01,2009,February,34,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.009211246390004172
KIMBERLEY DISTRICT,Assault (Family),2009-02-01,2009,February,46,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.13108400775105436
KIMBERLEY DISTRICT,Assault (Family),2009-02-01,2009,February,26,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.07409096090276986
MANDURAH DISTRICT,Assault (Family),2009-02-01,2009,February,16,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.005518782832446304
MANDURAH DISTRICT,Assault (Family),2009-02-01,2009,February,45,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01552157671625523
MID WEST-GASCOYNE DISTRICT,Assault (Family),2009-02-01,2009,February,16,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02633268050229588
MID WEST-GASCOYNE DISTRICT,Assault (Family),2009-02-01,2009,February,31,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.05101956847319827
MIDLAND DISTRICT,Assault (Family),2009-02-01,2009,February,17,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.006775553801882807
MIDLAND DISTRICT,Assault (Family),2009-02-01,2009,February,51,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02032666140564842
MIRRABOOKA DISTRICT,Assault (Family),2009-02-01,2009,February,14,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004735296903115825
MIRRABOOKA DISTRICT,Assault (Family),2009-02-01,2009,February,45,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.015220597188586581
PERTH DISTRICT,Assault (Family),2009-02-01,2009,February,11,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.007909287660792224
PERTH DISTRICT,Assault (Family),2009-02-01,2009,February,16,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.011504418415697779
PILBARA DISTRICT,Assault (Family),2009-02-01,2009,February,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.021771077124040708
PILBARA DISTRICT,Assault (Family),2009-02-01,2009,February,24,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.043542154248081416
SOUTH WEST DISTRICT,Assault (Family),2009-02-01,2009,February,13,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Assault (Family),2009-02-01,2009,February,24,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.012715635993726953
WHEATBELT DISTRICT,Assault (Family),2009-02-01,2009,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
WHEATBELT DISTRICT,Assault (Family),2009-02-01,2009,February,23,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.041117685968142734
ARMADALE DISTRICT,Assault (Family),2009-03-01,2009,March,10,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.004028505706378333
ARMADALE DISTRICT,Assault (Family),2009-03-01,2009,March,46,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.01853112624934033
CANNINGTON DISTRICT,Assault (Family),2009-03-01,2009,March,23,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.010530605143513833
CANNINGTON DISTRICT,Assault (Family),2009-03-01,2009,March,39,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.017856243504219108
FREMANTLE DISTRICT,Assault (Family),2009-03-01,2009,March,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
