District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,11,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.018103717845328417
MIDLAND DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,29,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011558297662035377
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,22,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00744118084775344
PERTH DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,24,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01725662762354667
PILBARA DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.005442769281010177
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-04-01,2007,April,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.010726352861254626
ARMADALE DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,22,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008862712554032332
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,14,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006409933565617116
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,20,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,17,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03226724874252634
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,13,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.015600624024960999
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,21,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00568929924088493
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,7,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.019947566396899576
MANDURAH DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,10,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.00344923927027894
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,10,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.016457925313934925
MIDLAND DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,19,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0075726777785749015
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,20,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006764709861594036
PERTH DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,36,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.025884941435320004
PILBARA DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,3,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.001589454499215869
