District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-08-01,2012,August,23,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.04365568947518269
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-08-01,2012,August,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-08-01,2012,August,7,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.008400336013440538
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-08-01,2012,August,20,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.024000960038401537
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-08-01,2012,August,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Assault (Non-Family),2012-08-01,2012,August,28,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007585732321179907
JOONDALUP DISTRICT,Assault (Non-Family),2012-08-01,2012,August,82,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.022215358940598298
JOONDALUP DISTRICT,Assault (Non-Family),2012-08-01,2012,August,2,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0005418380229414219
KIMBERLEY DISTRICT,Assault (Non-Family),2012-08-01,2012,August,15,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.04274478513621338
KIMBERLEY DISTRICT,Assault (Non-Family),2012-08-01,2012,August,10,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.028496523424142252
KIMBERLEY DISTRICT,Assault (Non-Family),2012-08-01,2012,August,10,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.028496523424142252
MANDURAH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,17,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.005863706759474198
MANDURAH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,49,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.016901272424366804
MANDURAH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,6,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-08-01,2012,August,9,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-08-01,2012,August,25,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.041144813284837316
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-08-01,2012,August,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MIDLAND DISTRICT,Assault (Non-Family),2012-08-01,2012,August,21,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008369801755266996
MIDLAND DISTRICT,Assault (Non-Family),2012-08-01,2012,August,46,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.018333851463918183
MIDLAND DISTRICT,Assault (Non-Family),2012-08-01,2012,August,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,19,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,66,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.02232354254326032
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,3,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0010147064792391054
PERTH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,48,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03451325524709334
PERTH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,80,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.05752209207848889
PERTH DISTRICT,Assault (Non-Family),2012-08-01,2012,August,14,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.010066366113735556
PILBARA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,18,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03265661568606106
PILBARA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,13,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.023585333551044103
PILBARA DISTRICT,Assault (Non-Family),2012-08-01,2012,August,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Assault (Non-Family),2012-08-01,2012,August,18,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009536726995295215
SOUTH WEST DISTRICT,Assault (Non-Family),2012-08-01,2012,August,30,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.015894544992158692
SOUTH WEST DISTRICT,Assault (Non-Family),2012-08-01,2012,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Assault (Non-Family),2012-08-01,2012,August,9,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Assault (Non-Family),2012-08-01,2012,August,25,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.04469313692189427
WHEATBELT DISTRICT,Assault (Non-Family),2012-08-01,2012,August,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
ARMADALE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,51,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.020545379102529498
ARMADALE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,3,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Assault (Non-Family),2012-09-01,2012,September,22,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010072752745969754
CANNINGTON DISTRICT,Assault (Non-Family),2012-09-01,2012,September,40,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.018314095901763187
CANNINGTON DISTRICT,Assault (Non-Family),2012-09-01,2012,September,8,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0036628191803526377
FREMANTLE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,21,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007497349151549988
FREMANTLE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,45,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.016065748181892832
FREMANTLE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,4,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0014280665050571406
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,13,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.024674954920755433
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,19,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03606339565341179
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-09-01,2012,September,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-09-01,2012,September,12,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.014400576023040922
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-09-01,2012,September,3,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Assault (Non-Family),2012-09-01,2012,September,20,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.005418380229414219
JOONDALUP DISTRICT,Assault (Non-Family),2012-09-01,2012,September,45,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.012191355516181992
JOONDALUP DISTRICT,Assault (Non-Family),2012-09-01,2012,September,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Assault (Non-Family),2012-09-01,2012,September,13,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03704548045138493
KIMBERLEY DISTRICT,Assault (Non-Family),2012-09-01,2012,September,23,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.06554200387552718
KIMBERLEY DISTRICT,Assault (Non-Family),2012-09-01,2012,September,11,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03134617576655648
MANDURAH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,24,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.008278174248669456
MANDURAH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,48,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.01655634849733891
MANDURAH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,7,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,14,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.023041095439508896
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,27,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0444363983476243
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-09-01,2012,September,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Assault (Non-Family),2012-09-01,2012,September,24,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00956548772030514
MIDLAND DISTRICT,Assault (Non-Family),2012-09-01,2012,September,45,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.017935289475572137
MIDLAND DISTRICT,Assault (Non-Family),2012-09-01,2012,September,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,30,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.010147064792391055
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,47,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.015897068174745985
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,5,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.001691177465398509
PERTH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,47,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.033794229096112224
PERTH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,73,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.052488909021621115
PERTH DISTRICT,Assault (Non-Family),2012-09-01,2012,September,10,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.007190261509811112
PILBARA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,12,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.021771077124040708
PILBARA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,18,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03265661568606106
PILBARA DISTRICT,Assault (Non-Family),2012-09-01,2012,September,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.019956820697037317
SOUTH WEST DISTRICT,Assault (Non-Family),2012-09-01,2012,September,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
SOUTH WEST DISTRICT,Assault (Non-Family),2012-09-01,2012,September,28,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.014834908659348112
SOUTH WEST DISTRICT,Assault (Non-Family),2012-09-01,2012,September,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Assault (Non-Family),2012-09-01,2012,September,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.010726352861254626
WHEATBELT DISTRICT,Assault (Non-Family),2012-09-01,2012,September,19,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.033966784060639646
WHEATBELT DISTRICT,Assault (Non-Family),2012-09-01,2012,September,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,21,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0084598619833945
ARMADALE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,42,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016919723966789
ARMADALE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,10,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004028505706378333
CANNINGTON DISTRICT,Assault (Non-Family),2012-10-01,2012,October,9,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004120671577896718
CANNINGTON DISTRICT,Assault (Non-Family),2012-10-01,2012,October,49,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.022434767479659907
CANNINGTON DISTRICT,Assault (Non-Family),2012-10-01,2012,October,4,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,20,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007140332525285703
FREMANTLE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,41,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.014637681676835691
FREMANTLE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0010710498787928555
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,22,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.041757616019739964
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,11,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.020878808009869982
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,4,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.007592293821770902
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-10-01,2012,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-10-01,2012,October,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-10-01,2012,October,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Assault (Non-Family),2012-10-01,2012,October,22,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.005960218252355641
JOONDALUP DISTRICT,Assault (Non-Family),2012-10-01,2012,October,63,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.01706789772265479
JOONDALUP DISTRICT,Assault (Non-Family),2012-10-01,2012,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Assault (Non-Family),2012-10-01,2012,October,17,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.04844408982104183
KIMBERLEY DISTRICT,Assault (Non-Family),2012-10-01,2012,October,12,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.034195828108970705
KIMBERLEY DISTRICT,Assault (Non-Family),2012-10-01,2012,October,12,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.034195828108970705
MANDURAH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,34,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.011727413518948395
MANDURAH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,67,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0231099031108689
MANDURAH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,7,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,14,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.023041095439508896
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,22,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.03620743569065683
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-10-01,2012,October,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Assault (Non-Family),2012-10-01,2012,October,22,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008768363743613044
MIDLAND DISTRICT,Assault (Non-Family),2012-10-01,2012,October,39,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.01554391754549585
MIDLAND DISTRICT,Assault (Non-Family),2012-10-01,2012,October,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,36,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.012176477750869266
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,56,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0189411876124633
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,5,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.001691177465398509
PERTH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,52,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03738935985101778
PERTH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,80,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.05752209207848889
PERTH DISTRICT,Assault (Non-Family),2012-10-01,2012,October,8,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0057522092078488895
PILBARA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,17,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03084235925905767
PILBARA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.019956820697037317
PILBARA DISTRICT,Assault (Non-Family),2012-10-01,2012,October,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01451405141602714
SOUTH WEST DISTRICT,Assault (Non-Family),2012-10-01,2012,October,22,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.011655999660916374
SOUTH WEST DISTRICT,Assault (Non-Family),2012-10-01,2012,October,37,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01960327215699572
SOUTH WEST DISTRICT,Assault (Non-Family),2012-10-01,2012,October,11,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005827999830458187
WHEATBELT DISTRICT,Assault (Non-Family),2012-10-01,2012,October,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Assault (Non-Family),2012-10-01,2012,October,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.01966498024563348
WHEATBELT DISTRICT,Assault (Non-Family),2012-10-01,2012,October,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,21,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0084598619833945
ARMADALE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,40,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016114022825513333
ARMADALE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,4,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0016114022825513333
CANNINGTON DISTRICT,Assault (Non-Family),2012-11-01,2012,November,24,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010988457541057914
CANNINGTON DISTRICT,Assault (Non-Family),2012-11-01,2012,November,51,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.023350472274748065
CANNINGTON DISTRICT,Assault (Non-Family),2012-11-01,2012,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,25,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.008925415656607129
FREMANTLE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,76,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.02713326359608567
FREMANTLE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,10,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,16,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03036917528708361
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,26,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.049349909841510865
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,6,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.011388440732656354
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-11-01,2012,November,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-11-01,2012,November,21,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.025201008040321615
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2012-11-01,2012,November,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Assault (Non-Family),2012-11-01,2012,November,36,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.009753084412945595
JOONDALUP DISTRICT,Assault (Non-Family),2012-11-01,2012,November,72,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.01950616882589119
JOONDALUP DISTRICT,Assault (Non-Family),2012-11-01,2012,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0
KIMBERLEY DISTRICT,Assault (Non-Family),2012-11-01,2012,November,15,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.04274478513621338
KIMBERLEY DISTRICT,Assault (Non-Family),2012-11-01,2012,November,16,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.045594437478627604
KIMBERLEY DISTRICT,Assault (Non-Family),2012-11-01,2012,November,9,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.02564687108172803
MANDURAH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,23,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.007933250321641562
MANDURAH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,59,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.020350511694645745
MANDURAH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,11,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.018103717845328417
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,20,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.03291585062786985
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2012-11-01,2012,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MIDLAND DISTRICT,Assault (Non-Family),2012-11-01,2012,November,19,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0075726777785749015
MIDLAND DISTRICT,Assault (Non-Family),2012-11-01,2012,November,49,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.019529537428956325
MIDLAND DISTRICT,Assault (Non-Family),2012-11-01,2012,November,2,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,23,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007779416340833142
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,64,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.021647071557100914
MIRRABOOKA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,4,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0013529419723188071
PERTH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,48,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03451325524709334
PERTH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,80,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.05752209207848889
PERTH DISTRICT,Assault (Non-Family),2012-11-01,2012,November,13,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.009347339962754445
PILBARA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,18,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03265661568606106
PILBARA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,18,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03265661568606106
PILBARA DISTRICT,Assault (Non-Family),2012-11-01,2012,November,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Assault (Non-Family),2012-11-01,2012,November,17,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Assault (Non-Family),2012-11-01,2012,November,44,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.023311999321832748
SOUTH WEST DISTRICT,Assault (Non-Family),2012-11-01,2012,November,8,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.004238545331242317
WHEATBELT DISTRICT,Assault (Non-Family),2012-11-01,2012,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Assault (Non-Family),2012-11-01,2012,November,9,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Assault (Non-Family),2012-11-01,2012,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Assault (Non-Family),2012-12-01,2012,December,30,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.012085517119135
ARMADALE DISTRICT,Assault (Non-Family),2012-12-01,2012,December,46,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.01853112624934033
ARMADALE DISTRICT,Assault (Non-Family),2012-12-01,2012,December,3,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Assault (Non-Family),2012-12-01,2012,December,14,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006409933565617116
CANNINGTON DISTRICT,Assault (Non-Family),2012-12-01,2012,December,70,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.03204966782808558
CANNINGTON DISTRICT,Assault (Non-Family),2012-12-01,2012,December,6,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0027471143852644785
