District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,12,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.004139087124334728
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,4,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.00658317012557397
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,17,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005750003382354931
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,6,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.002029412958478211
PERTH DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,18,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.012942470717660002
PERTH DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,7,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.005033183056867778
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.005442769281010177
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2011-11-01,2011,November,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,3,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0012085517119135
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,4,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0016114022825513333
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,20,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.009157047950881594
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,3,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0013735571926322392
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,17,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.006069282646492848
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,24,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,9,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0024382711032363987
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,14,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.004828934978390516
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,9,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.003104315343251046
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,20,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00797123976692095
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,22,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00744118084775344
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,9,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0030441194377173165
PERTH DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,15,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.010785392264716668
PERTH DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,7,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003708727164837028
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2011-12-01,2011,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,10,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004028505706378333
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,3,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,11,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.005036376372984877
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,25,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.008925415656607129
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,6,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.007592293821770902
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,16,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.004334704183531375
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,7,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0018964330802949767
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,15,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0051738589054184094
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0016457925313934924
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.009874755188360954
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,20,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00797123976692095
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,2,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,16,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005411767889275229
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,11,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00372059042387672
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,22,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.015818575321584448
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,7,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.005033183056867778
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-01-01,2012,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,11,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004431356277016166
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,15,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006867785963161195
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,9,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004120671577896718
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,15,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.005355249393964277
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,8,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0021673520917656875
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,13,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0035219471491192422
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,11,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0037941631973068338
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,7,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002789933918422332
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,4,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,38,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.012852948737028668
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,12,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.004058825916956422
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,17,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01222344456667889
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,3,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0021570784529433337
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.005442769281010177
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.004238545331242317
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-02-01,2012,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,14,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.005639907988929666
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,3,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,15,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006867785963161195
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004120671577896718
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0032131496363785664
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,6,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,13,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0035219471491192422
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,7,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0018964330802949767
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,6,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002069543562167364
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,1,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,7,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0023676484515579126
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0030441194377173165
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,17,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01222344456667889
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.006471235358830001
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,5,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0026490908320264484
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2012-03-01,2012,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,15,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0060427585595675
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,7,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.002819953994464833
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,39,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.017856243504219108
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,4,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,10,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0035701662626428515
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.011388440732656354
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,25,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006772975286767774
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0016255140688242657
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,8,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002759391416223152
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,3,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,9,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,1,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,4,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0013529419723188071
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,27,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01941370607649
PERTH DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.004314156905886667
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,11,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005827999830458187
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2012-04-01,2012,April,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
