District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
KIMBERLEY DISTRICT,Drug Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Drug Offences,2011-04-01,2011,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002414467489195258
MANDURAH DISTRICT,Drug Offences,2011-04-01,2011,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00172461963513947
MANDURAH DISTRICT,Drug Offences,2011-04-01,2011,April,59,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.020350511694645745
MANDURAH DISTRICT,Drug Offences,2011-04-01,2011,April,35,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01207233744597629
MANDURAH DISTRICT,Drug Offences,2011-04-01,2011,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-04-01,2011,April,26,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04279060581623081
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-04-01,2011,April,6,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.009874755188360954
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-04-01,2011,April,32,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.05266536100459176
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-04-01,2011,April,18,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.029624265565082866
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-04-01,2011,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Drug Offences,2011-04-01,2011,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Drug Offences,2011-04-01,2011,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Drug Offences,2011-04-01,2011,April,59,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0235151573124168
MIDLAND DISTRICT,Drug Offences,2011-04-01,2011,April,32,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.012753983627073518
MIDLAND DISTRICT,Drug Offences,2011-04-01,2011,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Drug Offences,2011-04-01,2011,April,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Drug Offences,2011-04-01,2011,April,9,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0030441194377173165
MIRRABOOKA DISTRICT,Drug Offences,2011-04-01,2011,April,61,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02063236507786181
MIRRABOOKA DISTRICT,Drug Offences,2011-04-01,2011,April,37,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.012514713243948967
MIRRABOOKA DISTRICT,Drug Offences,2011-04-01,2011,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
PERTH DISTRICT,Drug Offences,2011-04-01,2011,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PERTH DISTRICT,Drug Offences,2011-04-01,2011,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PERTH DISTRICT,Drug Offences,2011-04-01,2011,April,80,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.05752209207848889
PERTH DISTRICT,Drug Offences,2011-04-01,2011,April,20,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.014380523019622223
PERTH DISTRICT,Drug Offences,2011-04-01,2011,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Drug Offences,2011-04-01,2011,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Drug Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Drug Offences,2011-04-01,2011,April,11,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.019956820697037317
PILBARA DISTRICT,Drug Offences,2011-04-01,2011,April,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.01632830784303053
PILBARA DISTRICT,Drug Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Drug Offences,2011-04-01,2011,April,7,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003708727164837028
SOUTH WEST DISTRICT,Drug Offences,2011-04-01,2011,April,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
SOUTH WEST DISTRICT,Drug Offences,2011-04-01,2011,April,51,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.027020726486669776
SOUTH WEST DISTRICT,Drug Offences,2011-04-01,2011,April,26,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.013775272326537531
SOUTH WEST DISTRICT,Drug Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Drug Offences,2011-04-01,2011,April,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
WHEATBELT DISTRICT,Drug Offences,2011-04-01,2011,April,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Drug Offences,2011-04-01,2011,April,22,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.03932996049126696
WHEATBELT DISTRICT,Drug Offences,2011-04-01,2011,April,20,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.03575450953751542
WHEATBELT DISTRICT,Drug Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Drug Offences,2011-05-01,2011,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
ARMADALE DISTRICT,Drug Offences,2011-05-01,2011,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
ARMADALE DISTRICT,Drug Offences,2011-05-01,2011,May,51,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.020545379102529498
ARMADALE DISTRICT,Drug Offences,2011-05-01,2011,May,19,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.007654160842118833
ARMADALE DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Drug Offences,2011-05-01,2011,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0036628191803526377
CANNINGTON DISTRICT,Drug Offences,2011-05-01,2011,May,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
CANNINGTON DISTRICT,Drug Offences,2011-05-01,2011,May,49,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.022434767479659907
CANNINGTON DISTRICT,Drug Offences,2011-05-01,2011,May,20,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.009157047950881594
CANNINGTON DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Drug Offences,2011-05-01,2011,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0014280665050571406
FREMANTLE DISTRICT,Drug Offences,2011-05-01,2011,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0014280665050571406
FREMANTLE DISTRICT,Drug Offences,2011-05-01,2011,May,49,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.017493814686949972
FREMANTLE DISTRICT,Drug Offences,2011-05-01,2011,May,25,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.008925415656607129
FREMANTLE DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-05-01,2011,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-05-01,2011,May,25,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.04745183638606814
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-05-01,2011,May,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-05-01,2011,May,6,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.011388440732656354
GREAT SOUTHERN DISTRICT,Drug Offences,2011-05-01,2011,May,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Drug Offences,2011-05-01,2011,May,14,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.016800672026881076
GREAT SOUTHERN DISTRICT,Drug Offences,2011-05-01,2011,May,35,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.04200168006720269
GREAT SOUTHERN DISTRICT,Drug Offences,2011-05-01,2011,May,29,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.03480139205568223
GREAT SOUTHERN DISTRICT,Drug Offences,2011-05-01,2011,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Drug Offences,2011-05-01,2011,May,13,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0035219471491192422
JOONDALUP DISTRICT,Drug Offences,2011-05-01,2011,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
JOONDALUP DISTRICT,Drug Offences,2011-05-01,2011,May,58,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.015713302665301236
JOONDALUP DISTRICT,Drug Offences,2011-05-01,2011,May,34,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.009211246390004172
JOONDALUP DISTRICT,Drug Offences,2011-05-01,2011,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Drug Offences,2011-05-01,2011,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0056993046848284505
KIMBERLEY DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Drug Offences,2011-05-01,2011,May,19,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.05414339450587028
KIMBERLEY DISTRICT,Drug Offences,2011-05-01,2011,May,14,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.03989513279379915
KIMBERLEY DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Drug Offences,2011-05-01,2011,May,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MANDURAH DISTRICT,Drug Offences,2011-05-01,2011,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002759391416223152
MANDURAH DISTRICT,Drug Offences,2011-05-01,2011,May,47,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01621142457031102
MANDURAH DISTRICT,Drug Offences,2011-05-01,2011,May,31,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.010692641737864713
MANDURAH DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-05-01,2011,May,21,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03456164315926334
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-05-01,2011,May,49,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.08064383403828113
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-05-01,2011,May,23,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.037853228222050325
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Drug Offences,2011-05-01,2011,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0031884959067683795
MIDLAND DISTRICT,Drug Offences,2011-05-01,2011,May,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Drug Offences,2011-05-01,2011,May,44,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.017536727487226088
MIDLAND DISTRICT,Drug Offences,2011-05-01,2011,May,27,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.010761173685343281
MIDLAND DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Drug Offences,2011-05-01,2011,May,13,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004397061410036124
MIRRABOOKA DISTRICT,Drug Offences,2011-05-01,2011,May,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Drug Offences,2011-05-01,2011,May,71,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02401472000865883
MIRRABOOKA DISTRICT,Drug Offences,2011-05-01,2011,May,29,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.009808829299311353
MIRRABOOKA DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Drug Offences,2011-05-01,2011,May,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PERTH DISTRICT,Drug Offences,2011-05-01,2011,May,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Drug Offences,2011-05-01,2011,May,48,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.03451325524709334
PERTH DISTRICT,Drug Offences,2011-05-01,2011,May,25,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01797565377452778
PERTH DISTRICT,Drug Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Drug Offences,2011-05-01,2011,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.009071282135016963
PILBARA DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Drug Offences,2011-05-01,2011,May,13,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.023585333551044103
PILBARA DISTRICT,Drug Offences,2011-05-01,2011,May,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.018142564270033926
PILBARA DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Drug Offences,2011-05-01,2011,May,6,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003178908998431738
SOUTH WEST DISTRICT,Drug Offences,2011-05-01,2011,May,13,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Drug Offences,2011-05-01,2011,May,58,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.030729453651506804
SOUTH WEST DISTRICT,Drug Offences,2011-05-01,2011,May,44,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.023311999321832748
SOUTH WEST DISTRICT,Drug Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Drug Offences,2011-05-01,2011,May,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Drug Offences,2011-05-01,2011,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Drug Offences,2011-05-01,2011,May,29,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.05184403882939736
WHEATBELT DISTRICT,Drug Offences,2011-05-01,2011,May,24,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.042905411445018506
WHEATBELT DISTRICT,Drug Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Drug Offences,2011-06-01,2011,June,17,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006848459700843167
ARMADALE DISTRICT,Drug Offences,2011-06-01,2011,June,13,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.005237057418291833
ARMADALE DISTRICT,Drug Offences,2011-06-01,2011,June,66,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.026588137662097
ARMADALE DISTRICT,Drug Offences,2011-06-01,2011,June,34,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.013696919401686334
ARMADALE DISTRICT,Drug Offences,2011-06-01,2011,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Drug Offences,2011-06-01,2011,June,16,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007325638360705275
CANNINGTON DISTRICT,Drug Offences,2011-06-01,2011,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Drug Offences,2011-06-01,2011,June,49,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.022434767479659907
CANNINGTON DISTRICT,Drug Offences,2011-06-01,2011,June,12,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005494228770528957
CANNINGTON DISTRICT,Drug Offences,2011-06-01,2011,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Drug Offences,2011-06-01,2011,June,6,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.002142099757585711
FREMANTLE DISTRICT,Drug Offences,2011-06-01,2011,June,3,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0010710498787928555
FREMANTLE DISTRICT,Drug Offences,2011-06-01,2011,June,50,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.017850831313214258
FREMANTLE DISTRICT,Drug Offences,2011-06-01,2011,June,33,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.01178154866672141
FREMANTLE DISTRICT,Drug Offences,2011-06-01,2011,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-06-01,2011,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-06-01,2011,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-06-01,2011,June,37,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.07022871785138085
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-06-01,2011,June,22,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.041757616019739964
GOLDFIELDS-ESPERANCE DISTRICT,Drug Offences,2011-06-01,2011,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Drug Offences,2011-06-01,2011,June,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
GREAT SOUTHERN DISTRICT,Drug Offences,2011-06-01,2011,June,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
GREAT SOUTHERN DISTRICT,Drug Offences,2011-06-01,2011,June,46,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.05520220808832354
GREAT SOUTHERN DISTRICT,Drug Offences,2011-06-01,2011,June,41,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.04920196807872315
GREAT SOUTHERN DISTRICT,Drug Offences,2011-06-01,2011,June,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Drug Offences,2011-06-01,2011,June,12,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0032510281376485315
JOONDALUP DISTRICT,Drug Offences,2011-06-01,2011,June,5,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0013545950573535547
JOONDALUP DISTRICT,Drug Offences,2011-06-01,2011,June,46,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.012462274527652703
JOONDALUP DISTRICT,Drug Offences,2011-06-01,2011,June,32,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00866940836706275
JOONDALUP DISTRICT,Drug Offences,2011-06-01,2011,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Drug Offences,2011-06-01,2011,June,8,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.022797218739313802
KIMBERLEY DISTRICT,Drug Offences,2011-06-01,2011,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Drug Offences,2011-06-01,2011,June,26,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.07409096090276986
KIMBERLEY DISTRICT,Drug Offences,2011-06-01,2011,June,29,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.08263991793001253
KIMBERLEY DISTRICT,Drug Offences,2011-06-01,2011,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Drug Offences,2011-06-01,2011,June,6,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002069543562167364
MANDURAH DISTRICT,Drug Offences,2011-06-01,2011,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001379695708111576
MANDURAH DISTRICT,Drug Offences,2011-06-01,2011,June,44,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.015176652789227335
MANDURAH DISTRICT,Drug Offences,2011-06-01,2011,June,14,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004828934978390516
MANDURAH DISTRICT,Drug Offences,2011-06-01,2011,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-06-01,2011,June,9,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-06-01,2011,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-06-01,2011,June,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-06-01,2011,June,12,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01974951037672191
MID WEST-GASCOYNE DISTRICT,Drug Offences,2011-06-01,2011,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Drug Offences,2011-06-01,2011,June,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIDLAND DISTRICT,Drug Offences,2011-06-01,2011,June,6,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002391371930076285
MIDLAND DISTRICT,Drug Offences,2011-06-01,2011,June,27,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.010761173685343281
MIDLAND DISTRICT,Drug Offences,2011-06-01,2011,June,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Drug Offences,2011-06-01,2011,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Drug Offences,2011-06-01,2011,June,16,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005411767889275229
MIRRABOOKA DISTRICT,Drug Offences,2011-06-01,2011,June,10,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.003382354930797018
MIRRABOOKA DISTRICT,Drug Offences,2011-06-01,2011,June,61,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02063236507786181
MIRRABOOKA DISTRICT,Drug Offences,2011-06-01,2011,June,27,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.009132358313151949
MIRRABOOKA DISTRICT,Drug Offences,2011-06-01,2011,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Drug Offences,2011-06-01,2011,June,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PERTH DISTRICT,Drug Offences,2011-06-01,2011,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Drug Offences,2011-06-01,2011,June,51,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.036670333700036674
PERTH DISTRICT,Drug Offences,2011-06-01,2011,June,22,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.015818575321584448
PERTH DISTRICT,Drug Offences,2011-06-01,2011,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Drug Offences,2011-06-01,2011,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Drug Offences,2011-06-01,2011,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Drug Offences,2011-06-01,2011,June,27,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0489849235290916
PILBARA DISTRICT,Drug Offences,2011-06-01,2011,June,15,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.02721384640505089
PILBARA DISTRICT,Drug Offences,2011-06-01,2011,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Drug Offences,2011-06-01,2011,June,13,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Drug Offences,2011-06-01,2011,June,7,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003708727164837028
SOUTH WEST DISTRICT,Drug Offences,2011-06-01,2011,June,40,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.021192726656211587
SOUTH WEST DISTRICT,Drug Offences,2011-06-01,2011,June,31,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01642436315856398
