District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
PERTH DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,6,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.004314156905886667
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003708727164837028
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,8,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.004238545331242317
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.021452705722509253
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2009-12-01,2009,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,13,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.005237057418291833
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,16,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007325638360705275
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004284199515171422
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.01708266109898453
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,8,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.015184587643541804
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,10,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0027091901147071095
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,4,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0010836760458828437
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004139087124334728
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,10,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.016457925313934925
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,15,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.010785392264716668
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,14,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.010066366113735556
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.010885538562020354
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,12,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006357817996863476
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0026490908320264484
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-01-01,2010,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,17,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006848459700843167
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0032228045651026666
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0036628191803526377
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,10,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004578523975440797
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,12,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004284199515171422
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.011388440732656354
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.011388440732656354
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,4,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0010836760458828437
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,1,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,15,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0051738589054184094
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,6,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0031884959067683795
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,11,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.00372059042387672
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0030441194377173165
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.010885538562020354
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,8,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.004238545331242317
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,4,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-02-01,2010,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,29,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.011682666548497166
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,17,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007783490758249355
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,9,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0032131496363785664
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,5,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,13,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.024674954920755433
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,7,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.013286514188099079
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,12,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0032510281376485315
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,17,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.004605623195002086
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,7,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.019947566396899576
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,10,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00344923927027894
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,10,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.016457925313934925
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,6,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002391371930076285
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,10,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.003382354930797018
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,13,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.009347339962754445
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,11,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.007909287660792224
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,5,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0026490908320264484
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,6,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003178908998431738
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-03-01,2010,March,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.003204966782808558
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,10,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004578523975440797
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,10,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0035701662626428515
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,11,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0029801091261778207
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0018964330802949767
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,8,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002759391416223152
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,8,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002759391416223152
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,10,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.016457925313934925
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,16,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005411767889275229
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,9,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0030441194377173165
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,14,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.010066366113735556
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,6,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.004314156905886667
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,5,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0026490908320264484
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,7,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003708727164837028
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-04-01,2010,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0032228045651026666
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,11,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005036376372984877
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,8,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0036628191803526377
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,5,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0017850831313214258
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0014280665050571406
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,6,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0016255140688242657
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0056993046848284505
KIMBERLEY DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002414467489195258
MANDURAH DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,15,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.005978429825190712
MIDLAND DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,12,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004058825916956422
MIRRABOOKA DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0023676484515579126
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,9,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.006471235358830001
PERTH DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,9,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.006471235358830001
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,6,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003178908998431738
SOUTH WEST DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,9,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0047683634976476074
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Threatening Behaviour (Non-Family),2010-05-01,2010,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
ARMADALE DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,8,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0036628191803526377
CANNINGTON DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,9,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004120671577896718
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,10,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0035701662626428515
FREMANTLE DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,10,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Non-Family),2010-06-01,2010,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
