District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MANDURAH DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,5,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00172461963513947
MANDURAH DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,11,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.018103717845328417
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,10,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.016457925313934925
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0031884959067683795
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,35,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.011838242257789563
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,11,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.00372059042387672
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
PERTH DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,9,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.006471235358830001
PERTH DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,7,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.005033183056867778
PERTH DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,21,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.011126181494511084
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,12,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.006357817996863476
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-11-01,2010,November,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
ARMADALE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,17,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006848459700843167
ARMADALE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,15,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0060427585595675
ARMADALE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,5,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,14,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.006409933565617116
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,7,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.003204966782808558
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,21,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.007497349151549988
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,14,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004998232767699992
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.013286514188099079
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,8,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.015184587643541804
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,296,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.08019202739533045
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,14,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0037928661605899534
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,25,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.07124130856035564
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.019947566396899576
MANDURAH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,42,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.014486804935171547
MANDURAH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,10,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00344923927027894
MANDURAH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.011520547719754448
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,8,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01316634025114794
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,28,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.011159735673689329
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,12,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00478274386015257
MIDLAND DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,44,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.01488236169550688
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,4,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0013529419723188071
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,6,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.002029412958478211
PERTH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,16,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.011504418415697779
PERTH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PERTH DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,25,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.013245454160132243
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,18,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009536726995295215
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,6,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003178908998431738
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2010-12-01,2010,December,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,32,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.012891218260410666
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,11,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005036376372984877
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,9,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004120671577896718
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0022892619877203984
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,16,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0057122660202285624
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,10,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0035701662626428515
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,11,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.003927182888907137
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.01708266109898453
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,39,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.010565841447357727
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,14,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.03989513279379915
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,59,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.020350511694645745
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,13,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004484011051362622
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,16,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02633268050229588
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,13,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.021395302908115404
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.014812132782541433
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,14,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.005579867836844664
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,8,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0031884959067683795
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,37,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.012514713243948967
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004058825916956422
PERTH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.004314156905886667
PERTH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PERTH DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.009071282135016963
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,77,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.04079599881320731
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,15,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007947272496079346
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-01-01,2011,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,24,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.009668413695308
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,29,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.013277719528778311
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,5,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0022892619877203984
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,6,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,32,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.011424532040457125
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0032131496363785664
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,6,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,13,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.024674954920755433
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.01708266109898453
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,12,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.014400576023040922
GREAT SOUTHERN DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,61,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01652605969971337
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,13,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0035219471491192422
JOONDALUP DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,31,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.08833922261484098
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,18,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.006208630686502092
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,22,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0075883263946136675
MANDURAH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,25,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.009964049708651187
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,10,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.003985619883460475
MIDLAND DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,69,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.023338249022499424
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,17,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005750003382354931
MIRRABOOKA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,7,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0023676484515579126
PERTH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PERTH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0057522092078488895
PERTH DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.010885538562020354
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,8,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.004238545331242317
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,17,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,7,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.003708727164837028
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Breach of Violence Restraint Order,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,57,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0229624825263565
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,9,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0036256551357404998
ARMADALE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,32,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.01465127672141055
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,21,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.009614900348425675
CANNINGTON DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,3,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0013735571926322392
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,38,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.013566631798042836
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
FREMANTLE DISTRICT,Breach of Violence Restraint Order,2011-03-01,2011,March,9,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0032131496363785664
