District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
PERTH DISTRICT,Burglary,2008-01-01,2008,January,79,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.056803065927507786
PILBARA DISTRICT,Burglary,2008-01-01,2008,January,88,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.15965456557629853
PILBARA DISTRICT,Burglary,2008-01-01,2008,January,45,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.08164153921515266
SOUTH WEST DISTRICT,Burglary,2008-01-01,2008,January,102,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.05404145297333955
SOUTH WEST DISTRICT,Burglary,2008-01-01,2008,January,109,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.05775018013817658
WHEATBELT DISTRICT,Burglary,2008-01-01,2008,January,33,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.05899494073690044
WHEATBELT DISTRICT,Burglary,2008-01-01,2008,January,35,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06257039169065198
ARMADALE DISTRICT,Burglary,2008-02-01,2008,February,164,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.06606749358460466
ARMADALE DISTRICT,Burglary,2008-02-01,2008,February,97,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.03907650535186983
CANNINGTON DISTRICT,Burglary,2008-02-01,2008,February,298,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.13644001446813575
CANNINGTON DISTRICT,Burglary,2008-02-01,2008,February,103,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.04715879694704021
FREMANTLE DISTRICT,Burglary,2008-02-01,2008,February,317,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.1131742705257784
FREMANTLE DISTRICT,Burglary,2008-02-01,2008,February,117,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.04177094527292136
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-02-01,2008,February,78,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.1480497295245326
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-02-01,2008,February,40,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.07592293821770903
GREAT SOUTHERN DISTRICT,Burglary,2008-02-01,2008,February,39,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.046801872074883
GREAT SOUTHERN DISTRICT,Burglary,2008-02-01,2008,February,33,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.03960158406336254
JOONDALUP DISTRICT,Burglary,2008-02-01,2008,February,217,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.05878942548914428
JOONDALUP DISTRICT,Burglary,2008-02-01,2008,February,86,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.023299034986481143
KIMBERLEY DISTRICT,Burglary,2008-02-01,2008,February,52,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.1481819218055397
KIMBERLEY DISTRICT,Burglary,2008-02-01,2008,February,50,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.14248261712071128
MANDURAH DISTRICT,Burglary,2008-02-01,2008,February,188,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.06484569828124408
MANDURAH DISTRICT,Burglary,2008-02-01,2008,February,107,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.03690686019198466
MID WEST-GASCOYNE DISTRICT,Burglary,2008-02-01,2008,February,131,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.2155988216125475
MID WEST-GASCOYNE DISTRICT,Burglary,2008-02-01,2008,February,50,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.08228962656967463
MIDLAND DISTRICT,Burglary,2008-02-01,2008,February,188,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.07492965380905692
MIDLAND DISTRICT,Burglary,2008-02-01,2008,February,135,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.053805868426716405
MIRRABOOKA DISTRICT,Burglary,2008-02-01,2008,February,345,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.11669124511249712
MIRRABOOKA DISTRICT,Burglary,2008-02-01,2008,February,94,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.03179413634949197
PERTH DISTRICT,Burglary,2008-02-01,2008,February,101,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.07262164124909223
PERTH DISTRICT,Burglary,2008-02-01,2008,February,109,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.07837385045694112
PILBARA DISTRICT,Burglary,2008-02-01,2008,February,43,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.07801302636114588
PILBARA DISTRICT,Burglary,2008-02-01,2008,February,34,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.06168471851811534
SOUTH WEST DISTRICT,Burglary,2008-02-01,2008,February,93,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.04927308947569194
SOUTH WEST DISTRICT,Burglary,2008-02-01,2008,February,87,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0460941804772602
WHEATBELT DISTRICT,Burglary,2008-02-01,2008,February,31,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0554194897831489
WHEATBELT DISTRICT,Burglary,2008-02-01,2008,February,35,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06257039169065198
ARMADALE DISTRICT,Burglary,2008-03-01,2008,March,182,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.07331880385608566
ARMADALE DISTRICT,Burglary,2008-03-01,2008,March,91,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.03665940192804283
CANNINGTON DISTRICT,Burglary,2008-03-01,2008,March,267,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.12224659014426928
CANNINGTON DISTRICT,Burglary,2008-03-01,2008,March,134,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.061352221270906684
FREMANTLE DISTRICT,Burglary,2008-03-01,2008,March,341,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.12174266955612124
FREMANTLE DISTRICT,Burglary,2008-03-01,2008,March,126,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.04498409490929993
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-03-01,2008,March,62,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.11768055423744898
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-03-01,2008,March,45,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.08541330549492265
GREAT SOUTHERN DISTRICT,Burglary,2008-03-01,2008,March,34,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.04080163206528262
GREAT SOUTHERN DISTRICT,Burglary,2008-03-01,2008,March,40,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.048001920076803074
JOONDALUP DISTRICT,Burglary,2008-03-01,2008,March,246,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0666460768217949
JOONDALUP DISTRICT,Burglary,2008-03-01,2008,March,97,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.026279144112658963
KIMBERLEY DISTRICT,Burglary,2008-03-01,2008,March,50,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.14248261712071128
KIMBERLEY DISTRICT,Burglary,2008-03-01,2008,March,55,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.1567308788327824
MANDURAH DISTRICT,Burglary,2008-03-01,2008,March,230,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07933250321641562
MANDURAH DISTRICT,Burglary,2008-03-01,2008,March,123,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.04242564302443096
MID WEST-GASCOYNE DISTRICT,Burglary,2008-03-01,2008,March,78,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.12837181744869242
MID WEST-GASCOYNE DISTRICT,Burglary,2008-03-01,2008,March,44,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.07241487138131367
MIDLAND DISTRICT,Burglary,2008-03-01,2008,March,250,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.09964049708651186
MIDLAND DISTRICT,Burglary,2008-03-01,2008,March,90,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.035870578951144275
MIRRABOOKA DISTRICT,Burglary,2008-03-01,2008,March,269,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.09098534763843978
MIRRABOOKA DISTRICT,Burglary,2008-03-01,2008,March,108,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.036529433252607796
PERTH DISTRICT,Burglary,2008-03-01,2008,March,103,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.07405969355105445
PERTH DISTRICT,Burglary,2008-03-01,2008,March,89,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.06399332743731889
PILBARA DISTRICT,Burglary,2008-03-01,2008,March,64,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.11611241132821712
PILBARA DISTRICT,Burglary,2008-03-01,2008,March,68,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.12336943703623068
SOUTH WEST DISTRICT,Burglary,2008-03-01,2008,March,63,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.03337854448353325
SOUTH WEST DISTRICT,Burglary,2008-03-01,2008,March,104,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.055101089306150125
WHEATBELT DISTRICT,Burglary,2008-03-01,2008,March,36,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06435811716752775
WHEATBELT DISTRICT,Burglary,2008-03-01,2008,March,39,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06972129359815507
ARMADALE DISTRICT,Burglary,2008-04-01,2008,April,135,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.054384827036107496
ARMADALE DISTRICT,Burglary,2008-04-01,2008,April,88,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.03545085021612933
CANNINGTON DISTRICT,Burglary,2008-04-01,2008,April,282,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.12911437610743048
CANNINGTON DISTRICT,Burglary,2008-04-01,2008,April,127,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.05814725448809813
FREMANTLE DISTRICT,Burglary,2008-04-01,2008,April,250,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.08925415656607129
FREMANTLE DISTRICT,Burglary,2008-04-01,2008,April,149,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.05319547731337849
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-04-01,2008,April,68,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.12906899497010535
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-04-01,2008,April,36,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.06833064439593813
GREAT SOUTHERN DISTRICT,Burglary,2008-04-01,2008,April,37,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.04440177607104284
GREAT SOUTHERN DISTRICT,Burglary,2008-04-01,2008,April,33,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.03960158406336254
JOONDALUP DISTRICT,Burglary,2008-04-01,2008,April,156,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.04226336578943091
JOONDALUP DISTRICT,Burglary,2008-04-01,2008,April,89,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.024111792020893277
KIMBERLEY DISTRICT,Burglary,2008-04-01,2008,April,40,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.11398609369656901
KIMBERLEY DISTRICT,Burglary,2008-04-01,2008,April,28,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0797902655875983
MANDURAH DISTRICT,Burglary,2008-04-01,2008,April,261,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09002514495428034
MANDURAH DISTRICT,Burglary,2008-04-01,2008,April,152,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.05242843690823989
MID WEST-GASCOYNE DISTRICT,Burglary,2008-04-01,2008,April,89,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.14647553529402083
MID WEST-GASCOYNE DISTRICT,Burglary,2008-04-01,2008,April,52,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.08558121163246162
MIDLAND DISTRICT,Burglary,2008-04-01,2008,April,213,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.08489370351770811
MIDLAND DISTRICT,Burglary,2008-04-01,2008,April,114,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.045436066671449414
MIRRABOOKA DISTRICT,Burglary,2008-04-01,2008,April,220,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0744118084775344
MIRRABOOKA DISTRICT,Burglary,2008-04-01,2008,April,96,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.03247060733565137
PERTH DISTRICT,Burglary,2008-04-01,2008,April,115,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.08268800736282779
PERTH DISTRICT,Burglary,2008-04-01,2008,April,91,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.06543137973928112
PILBARA DISTRICT,Burglary,2008-04-01,2008,April,42,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.07619876993414249
PILBARA DISTRICT,Burglary,2008-04-01,2008,April,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.02721384640505089
SOUTH WEST DISTRICT,Burglary,2008-04-01,2008,April,73,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.038676726147586146
SOUTH WEST DISTRICT,Burglary,2008-04-01,2008,April,49,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.025961090153859195
WHEATBELT DISTRICT,Burglary,2008-04-01,2008,April,39,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06972129359815507
WHEATBELT DISTRICT,Burglary,2008-04-01,2008,April,36,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06435811716752775
ARMADALE DISTRICT,Burglary,2008-05-01,2008,May,192,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.077347309562464
ARMADALE DISTRICT,Burglary,2008-05-01,2008,May,105,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0422993099169725
CANNINGTON DISTRICT,Burglary,2008-05-01,2008,May,328,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.15017558639445813
CANNINGTON DISTRICT,Burglary,2008-05-01,2008,May,109,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.04990591133230469
FREMANTLE DISTRICT,Burglary,2008-05-01,2008,May,330,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.1178154866672141
FREMANTLE DISTRICT,Burglary,2008-05-01,2008,May,138,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.04926829442447135
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-05-01,2008,May,69,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.13096706842554806
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-05-01,2008,May,30,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.05694220366328177
GREAT SOUTHERN DISTRICT,Burglary,2008-05-01,2008,May,44,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.052802112084483384
GREAT SOUTHERN DISTRICT,Burglary,2008-05-01,2008,May,47,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.056402256090243616
JOONDALUP DISTRICT,Burglary,2008-05-01,2008,May,193,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.05228736921384721
JOONDALUP DISTRICT,Burglary,2008-05-01,2008,May,109,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.029530172250307494
KIMBERLEY DISTRICT,Burglary,2008-05-01,2008,May,30,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.08548957027242676
KIMBERLEY DISTRICT,Burglary,2008-05-01,2008,May,27,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.07694061324518409
MANDURAH DISTRICT,Burglary,2008-05-01,2008,May,295,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.10175255847322873
MANDURAH DISTRICT,Burglary,2008-05-01,2008,May,105,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.03621701233792887
MID WEST-GASCOYNE DISTRICT,Burglary,2008-05-01,2008,May,60,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.09874755188360955
MID WEST-GASCOYNE DISTRICT,Burglary,2008-05-01,2008,May,34,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.05595694606737874
MIDLAND DISTRICT,Burglary,2008-05-01,2008,May,150,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.05978429825190712
MIDLAND DISTRICT,Burglary,2008-05-01,2008,May,81,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.03228352105602984
MIRRABOOKA DISTRICT,Burglary,2008-05-01,2008,May,282,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0953824090484759
MIRRABOOKA DISTRICT,Burglary,2008-05-01,2008,May,98,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.033147078321810776
PERTH DISTRICT,Burglary,2008-05-01,2008,May,126,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.09059729502362002
PERTH DISTRICT,Burglary,2008-05-01,2008,May,86,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.061836248984375564
PILBARA DISTRICT,Burglary,2008-05-01,2008,May,60,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.10885538562020355
PILBARA DISTRICT,Burglary,2008-05-01,2008,May,36,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.06531323137212212
SOUTH WEST DISTRICT,Burglary,2008-05-01,2008,May,82,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.043445089645233755
SOUTH WEST DISTRICT,Burglary,2008-05-01,2008,May,80,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.042385453312423174
WHEATBELT DISTRICT,Burglary,2008-05-01,2008,May,56,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.10011262670504317
WHEATBELT DISTRICT,Burglary,2008-05-01,2008,May,34,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06078266621377621
ARMADALE DISTRICT,Burglary,2008-06-01,2008,June,158,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.06365039016077767
ARMADALE DISTRICT,Burglary,2008-06-01,2008,June,104,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.041896459346334666
CANNINGTON DISTRICT,Burglary,2008-06-01,2008,June,308,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.14101853844357656
CANNINGTON DISTRICT,Burglary,2008-06-01,2008,June,104,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.04761664934458429
FREMANTLE DISTRICT,Burglary,2008-06-01,2008,June,342,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.12209968618238552
FREMANTLE DISTRICT,Burglary,2008-06-01,2008,June,119,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.04248497852544993
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-06-01,2008,June,57,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.10819018696023536
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-06-01,2008,June,37,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.07022871785138085
GREAT SOUTHERN DISTRICT,Burglary,2008-06-01,2008,June,32,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.03840153606144246
GREAT SOUTHERN DISTRICT,Burglary,2008-06-01,2008,June,29,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.03480139205568223
JOONDALUP DISTRICT,Burglary,2008-06-01,2008,June,205,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.055538397351495745
JOONDALUP DISTRICT,Burglary,2008-06-01,2008,June,69,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.018693411791479056
KIMBERLEY DISTRICT,Burglary,2008-06-01,2008,June,46,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.13108400775105436
KIMBERLEY DISTRICT,Burglary,2008-06-01,2008,June,28,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0797902655875983
MANDURAH DISTRICT,Burglary,2008-06-01,2008,June,263,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09071499280833611
MANDURAH DISTRICT,Burglary,2008-06-01,2008,June,102,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.035182240556845185
MID WEST-GASCOYNE DISTRICT,Burglary,2008-06-01,2008,June,110,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.18103717845328418
MID WEST-GASCOYNE DISTRICT,Burglary,2008-06-01,2008,June,23,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.037853228222050325
MIDLAND DISTRICT,Burglary,2008-06-01,2008,June,192,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.07652390176244112
MIDLAND DISTRICT,Burglary,2008-06-01,2008,June,94,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.03746482690452846
MIRRABOOKA DISTRICT,Burglary,2008-06-01,2008,June,258,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.08726475721456307
MIRRABOOKA DISTRICT,Burglary,2008-06-01,2008,June,93,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.03145590085641227
PERTH DISTRICT,Burglary,2008-06-01,2008,June,123,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.08844021657067667
PERTH DISTRICT,Burglary,2008-06-01,2008,June,90,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0647123535883
PILBARA DISTRICT,Burglary,2008-06-01,2008,June,44,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.07982728278814927
PILBARA DISTRICT,Burglary,2008-06-01,2008,June,19,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03447087211306446
SOUTH WEST DISTRICT,Burglary,2008-06-01,2008,June,86,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.045564362310854915
SOUTH WEST DISTRICT,Burglary,2008-06-01,2008,June,77,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.04079599881320731
WHEATBELT DISTRICT,Burglary,2008-06-01,2008,June,32,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.05720721526002467
WHEATBELT DISTRICT,Burglary,2008-06-01,2008,June,35,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06257039169065198
ARMADALE DISTRICT,Burglary,2008-07-01,2008,July,201,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0809729646982045
ARMADALE DISTRICT,Burglary,2008-07-01,2008,July,96,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.038673654781232
CANNINGTON DISTRICT,Burglary,2008-07-01,2008,July,289,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.13231934289023903
CANNINGTON DISTRICT,Burglary,2008-07-01,2008,July,109,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.04990591133230469
FREMANTLE DISTRICT,Burglary,2008-07-01,2008,July,272,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.09710852234388556
FREMANTLE DISTRICT,Burglary,2008-07-01,2008,July,90,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.032131496363785664
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-07-01,2008,July,49,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.09300559931669355
GOLDFIELDS-ESPERANCE DISTRICT,Burglary,2008-07-01,2008,July,24,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.045553762930625415
GREAT SOUTHERN DISTRICT,Burglary,2008-07-01,2008,July,31,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.037201488059522385
GREAT SOUTHERN DISTRICT,Burglary,2008-07-01,2008,July,33,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.03960158406336254
JOONDALUP DISTRICT,Burglary,2008-07-01,2008,July,163,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.04415979886972589
JOONDALUP DISTRICT,Burglary,2008-07-01,2008,July,84,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.02275719696353972
KIMBERLEY DISTRICT,Burglary,2008-07-01,2008,July,33,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.09403852729966944
KIMBERLEY DISTRICT,Burglary,2008-07-01,2008,July,24,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.06839165621794141
MANDURAH DISTRICT,Burglary,2008-07-01,2008,July,251,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.08657590568400139
MANDURAH DISTRICT,Burglary,2008-07-01,2008,July,113,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.03897640375415202
MID WEST-GASCOYNE DISTRICT,Burglary,2008-07-01,2008,July,69,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.11355968466615098
MID WEST-GASCOYNE DISTRICT,Burglary,2008-07-01,2008,July,26,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.04279060581623081
MIDLAND DISTRICT,Burglary,2008-07-01,2008,July,141,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.056197240356792695
MIDLAND DISTRICT,Burglary,2008-07-01,2008,July,108,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.043044694741373124
MIRRABOOKA DISTRICT,Burglary,2008-07-01,2008,July,247,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.08354416679068635
MIRRABOOKA DISTRICT,Burglary,2008-07-01,2008,July,83,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.02807354592561525
PERTH DISTRICT,Burglary,2008-07-01,2008,July,103,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.07405969355105445
PERTH DISTRICT,Burglary,2008-07-01,2008,July,71,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.051050856719658894
PILBARA DISTRICT,Burglary,2008-07-01,2008,July,32,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.05805620566410856
PILBARA DISTRICT,Burglary,2008-07-01,2008,July,14,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.025399589978047494
SOUTH WEST DISTRICT,Burglary,2008-07-01,2008,July,69,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.036557453481964985
SOUTH WEST DISTRICT,Burglary,2008-07-01,2008,July,76,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.04026618064680201
WHEATBELT DISTRICT,Burglary,2008-07-01,2008,July,34,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06078266621377621
WHEATBELT DISTRICT,Burglary,2008-07-01,2008,July,25,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.04469313692189427
ARMADALE DISTRICT,Burglary,2008-08-01,2008,August,207,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0833900681220315
