District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MANDURAH DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0031884959067683795
MIDLAND DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,5,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0026490908320264484
SOUTH WEST DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Historical Sexual Offences,2010-11-01,2010,November,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,2,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0008057011412756667
ARMADALE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,3,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0010710498787928555
FREMANTLE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,5,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0013545950573535547
JOONDALUP DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,4,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001379695708111576
MANDURAH DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,10,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.003985619883460475
MIDLAND DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,6,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.002029412958478211
MIRRABOOKA DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
PERTH DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.001589454499215869
SOUTH WEST DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Historical Sexual Offences,2010-12-01,2010,December,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,10,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.004028505706378333
ARMADALE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,1,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,21,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.009614900348425675
CANNINGTON DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,30,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.01373557192632239
FREMANTLE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,11,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.003927182888907137
FREMANTLE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,6,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.011388440732656354
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MANDURAH DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PERTH DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,19,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.013661496868641113
PILBARA DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,18,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009536726995295215
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Historical Sexual Offences,2011-01-01,2011,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,16,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006445609130205333
ARMADALE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,6,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.002142099757585711
FREMANTLE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,24,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,3,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MANDURAH DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0057522092078488895
PILBARA DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Historical Sexual Offences,2011-02-01,2011,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,13,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.005237057418291833
ARMADALE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
FREMANTLE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,23,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.04365568947518269
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
JOONDALUP DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,4,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.011398609369656901
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,6,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002069543562167364
MANDURAH DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,19,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0075726777785749015
MIDLAND DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Historical Sexual Offences,2011-03-01,2011,March,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
ARMADALE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
ARMADALE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,11,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.003927182888907137
FREMANTLE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0005418380229414219
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,24,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.008278174248669456
MANDURAH DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,8,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01316634025114794
MID WEST-GASCOYNE DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,23,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.009166925731959092
MIDLAND DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,18,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.012942470717660002
PERTH DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PILBARA DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Historical Sexual Offences,2011-04-01,2011,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,20,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.008057011412756667
ARMADALE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,3,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0010710498787928555
FREMANTLE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GOLDFIELDS-ESPERANCE DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,19,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.005147461217943508
JOONDALUP DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0028496523424142253
KIMBERLEY DISTRICT,Historical Sexual Offences,2011-05-01,2011,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
