District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
PERTH DISTRICT,Homicide,2007-01-01,2007,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-01-01,2007,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-01-01,2007,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-01-01,2007,January,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Homicide,2007-01-01,2007,January,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Homicide,2007-02-01,2007,February,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Homicide,2007-02-01,2007,February,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Homicide,2007-02-01,2007,February,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Homicide,2007-02-01,2007,February,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
