District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
MIRRABOOKA DISTRICT,Property Damage,2008-01-01,2008,January,328,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.11094124173014219
PERTH DISTRICT,Property Damage,2008-01-01,2008,January,37,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.026603967586301114
PERTH DISTRICT,Property Damage,2008-01-01,2008,January,263,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.18910387770803225
PILBARA DISTRICT,Property Damage,2008-01-01,2008,January,9,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01632830784303053
PILBARA DISTRICT,Property Damage,2008-01-01,2008,January,105,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.1904969248353562
SOUTH WEST DISTRICT,Property Damage,2008-01-01,2008,January,20,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.010596363328105794
SOUTH WEST DISTRICT,Property Damage,2008-01-01,2008,January,231,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.12238799643962192
WHEATBELT DISTRICT,Property Damage,2008-01-01,2008,January,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Property Damage,2008-01-01,2008,January,77,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.13765486171943436
ARMADALE DISTRICT,Property Damage,2008-02-01,2008,February,40,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016114022825513333
ARMADALE DISTRICT,Property Damage,2008-02-01,2008,February,282,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.113603860919869
CANNINGTON DISTRICT,Property Damage,2008-02-01,2008,February,23,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010530605143513833
CANNINGTON DISTRICT,Property Damage,2008-02-01,2008,February,343,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.15704337235761934
FREMANTLE DISTRICT,Property Damage,2008-02-01,2008,February,30,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.010710498787928555
FREMANTLE DISTRICT,Property Damage,2008-02-01,2008,February,362,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.12924001870767124
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-02-01,2008,February,21,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03985954256429724
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-02-01,2008,February,90,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.1708266109898453
GREAT SOUTHERN DISTRICT,Property Damage,2008-02-01,2008,February,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Property Damage,2008-02-01,2008,February,88,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.10560422416896677
JOONDALUP DISTRICT,Property Damage,2008-02-01,2008,February,30,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00812757034412133
JOONDALUP DISTRICT,Property Damage,2008-02-01,2008,February,330,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.08940327378533461
KIMBERLEY DISTRICT,Property Damage,2008-02-01,2008,February,11,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03134617576655648
KIMBERLEY DISTRICT,Property Damage,2008-02-01,2008,February,87,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.2479197537900376
MANDURAH DISTRICT,Property Damage,2008-02-01,2008,February,46,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.015866500643283123
MANDURAH DISTRICT,Property Damage,2008-02-01,2008,February,275,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09485407993267085
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-02-01,2008,February,24,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.03949902075344382
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-02-01,2008,February,165,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.2715557676799263
MIDLAND DISTRICT,Property Damage,2008-02-01,2008,February,30,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011956859650381424
MIDLAND DISTRICT,Property Damage,2008-02-01,2008,February,279,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.11119879474854724
MIRRABOOKA DISTRICT,Property Damage,2008-02-01,2008,February,39,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.013191184230108371
MIRRABOOKA DISTRICT,Property Damage,2008-02-01,2008,February,340,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.11500006764709862
PERTH DISTRICT,Property Damage,2008-02-01,2008,February,32,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.023008836831395558
PERTH DISTRICT,Property Damage,2008-02-01,2008,February,262,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.18838485155705112
PILBARA DISTRICT,Property Damage,2008-02-01,2008,February,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.018142564270033926
PILBARA DISTRICT,Property Damage,2008-02-01,2008,February,105,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.1904969248353562
SOUTH WEST DISTRICT,Property Damage,2008-02-01,2008,February,10,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005298181664052897
SOUTH WEST DISTRICT,Property Damage,2008-02-01,2008,February,194,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.1027847242826262
WHEATBELT DISTRICT,Property Damage,2008-02-01,2008,February,14,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.025028156676260793
WHEATBELT DISTRICT,Property Damage,2008-02-01,2008,February,84,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.15016894005756476
ARMADALE DISTRICT,Property Damage,2008-03-01,2008,March,36,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.014502620542961999
ARMADALE DISTRICT,Property Damage,2008-03-01,2008,March,248,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.09990694151818266
CANNINGTON DISTRICT,Property Damage,2008-03-01,2008,March,23,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010530605143513833
CANNINGTON DISTRICT,Property Damage,2008-03-01,2008,March,328,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.15017558639445813
FREMANTLE DISTRICT,Property Damage,2008-03-01,2008,March,36,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.012852598545514266
FREMANTLE DISTRICT,Property Damage,2008-03-01,2008,March,356,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.12709791895008551
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-03-01,2008,March,19,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03606339565341179
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-03-01,2008,March,126,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.23915725538578342
GREAT SOUTHERN DISTRICT,Property Damage,2008-03-01,2008,March,19,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.02280091203648146
GREAT SOUTHERN DISTRICT,Property Damage,2008-03-01,2008,March,104,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.12480499219968799
JOONDALUP DISTRICT,Property Damage,2008-03-01,2008,March,43,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011649517493240572
JOONDALUP DISTRICT,Property Damage,2008-03-01,2008,March,343,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.09292522093445386
KIMBERLEY DISTRICT,Property Damage,2008-03-01,2008,March,16,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.045594437478627604
KIMBERLEY DISTRICT,Property Damage,2008-03-01,2008,March,77,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.21942323036589534
MANDURAH DISTRICT,Property Damage,2008-03-01,2008,March,28,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.009657869956781032
MANDURAH DISTRICT,Property Damage,2008-03-01,2008,March,311,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.10727134130567503
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-03-01,2008,March,16,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.02633268050229588
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-03-01,2008,March,163,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.2682641826171393
MIDLAND DISTRICT,Property Damage,2008-03-01,2008,March,26,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.010362611696997233
MIDLAND DISTRICT,Property Damage,2008-03-01,2008,March,274,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.10920598480681701
MIRRABOOKA DISTRICT,Property Damage,2008-03-01,2008,March,38,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.012852948737028668
MIRRABOOKA DISTRICT,Property Damage,2008-03-01,2008,March,299,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.10113241243083085
PERTH DISTRICT,Property Damage,2008-03-01,2008,March,32,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.023008836831395558
PERTH DISTRICT,Property Damage,2008-03-01,2008,March,254,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.18263264234920223
PILBARA DISTRICT,Property Damage,2008-03-01,2008,March,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.018142564270033926
PILBARA DISTRICT,Property Damage,2008-03-01,2008,March,125,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.22678205337542406
SOUTH WEST DISTRICT,Property Damage,2008-03-01,2008,March,23,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012185817827321662
SOUTH WEST DISTRICT,Property Damage,2008-03-01,2008,March,193,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.10225490611622091
WHEATBELT DISTRICT,Property Damage,2008-03-01,2008,March,21,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.03754223501439119
WHEATBELT DISTRICT,Property Damage,2008-03-01,2008,March,125,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.22346568460947136
ARMADALE DISTRICT,Property Damage,2008-04-01,2008,April,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
ARMADALE DISTRICT,Property Damage,2008-04-01,2008,April,272,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.10957535521349067
CANNINGTON DISTRICT,Property Damage,2008-04-01,2008,April,21,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.009614900348425675
CANNINGTON DISTRICT,Property Damage,2008-04-01,2008,April,327,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.14971773399691407
FREMANTLE DISTRICT,Property Damage,2008-04-01,2008,April,33,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01178154866672141
FREMANTLE DISTRICT,Property Damage,2008-04-01,2008,April,313,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.11174620402072126
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-04-01,2008,April,15,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.028471101831640883
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-04-01,2008,April,98,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.1860111986333871
GREAT SOUTHERN DISTRICT,Property Damage,2008-04-01,2008,April,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Property Damage,2008-04-01,2008,April,80,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.09600384015360615
JOONDALUP DISTRICT,Property Damage,2008-04-01,2008,April,40,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010836760458828438
JOONDALUP DISTRICT,Property Damage,2008-04-01,2008,April,276,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.07477364716591622
KIMBERLEY DISTRICT,Property Damage,2008-04-01,2008,April,9,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.02564687108172803
KIMBERLEY DISTRICT,Property Damage,2008-04-01,2008,April,58,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.16527983586002506
MANDURAH DISTRICT,Property Damage,2008-04-01,2008,April,77,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.026559142381147836
MANDURAH DISTRICT,Property Damage,2008-04-01,2008,April,297,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.10244240632728452
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-04-01,2008,April,14,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.023041095439508896
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-04-01,2008,April,143,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.23534833198926944
MIDLAND DISTRICT,Property Damage,2008-04-01,2008,April,28,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011159735673689329
MIDLAND DISTRICT,Property Damage,2008-04-01,2008,April,241,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.09605343919139744
MIRRABOOKA DISTRICT,Property Damage,2008-04-01,2008,April,29,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.009808829299311353
MIRRABOOKA DISTRICT,Property Damage,2008-04-01,2008,April,270,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.09132358313151949
PERTH DISTRICT,Property Damage,2008-04-01,2008,April,47,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.033794229096112224
PERTH DISTRICT,Property Damage,2008-04-01,2008,April,280,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.20132732227471115
PILBARA DISTRICT,Property Damage,2008-04-01,2008,April,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.02721384640505089
PILBARA DISTRICT,Property Damage,2008-04-01,2008,April,111,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.20138246339737656
SOUTH WEST DISTRICT,Property Damage,2008-04-01,2008,April,22,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.011655999660916374
SOUTH WEST DISTRICT,Property Damage,2008-04-01,2008,April,156,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.08265163395922519
WHEATBELT DISTRICT,Property Damage,2008-04-01,2008,April,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.01787725476875771
WHEATBELT DISTRICT,Property Damage,2008-04-01,2008,April,72,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.1287162343350555
ARMADALE DISTRICT,Property Damage,2008-05-01,2008,May,39,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.015711172254875498
ARMADALE DISTRICT,Property Damage,2008-05-01,2008,May,237,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.09547558524116649
CANNINGTON DISTRICT,Property Damage,2008-05-01,2008,May,26,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.011904162336146072
CANNINGTON DISTRICT,Property Damage,2008-05-01,2008,May,335,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.1533805531772667
FREMANTLE DISTRICT,Property Damage,2008-05-01,2008,May,40,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.014280665050571406
FREMANTLE DISTRICT,Property Damage,2008-05-01,2008,May,327,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.11674443678842125
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-05-01,2008,May,20,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-05-01,2008,May,92,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.17462275790073076
GREAT SOUTHERN DISTRICT,Property Damage,2008-05-01,2008,May,11,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.013200528021120846
GREAT SOUTHERN DISTRICT,Property Damage,2008-05-01,2008,May,94,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.11280451218048723
JOONDALUP DISTRICT,Property Damage,2008-05-01,2008,May,30,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00812757034412133
JOONDALUP DISTRICT,Property Damage,2008-05-01,2008,May,304,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.08235937948709612
KIMBERLEY DISTRICT,Property Damage,2008-05-01,2008,May,9,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.02564687108172803
KIMBERLEY DISTRICT,Property Damage,2008-05-01,2008,May,60,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.17097914054485353
MANDURAH DISTRICT,Property Damage,2008-05-01,2008,May,43,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.014831728862199441
MANDURAH DISTRICT,Property Damage,2008-05-01,2008,May,286,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09864824312997768
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-05-01,2008,May,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-05-01,2008,May,137,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.22547357680090846
MIDLAND DISTRICT,Property Damage,2008-05-01,2008,May,20,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00797123976692095
MIDLAND DISTRICT,Property Damage,2008-05-01,2008,May,310,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.12355421638727472
MIRRABOOKA DISTRICT,Property Damage,2008-05-01,2008,May,28,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00947059380623165
MIRRABOOKA DISTRICT,Property Damage,2008-05-01,2008,May,306,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.10350006088238875
PERTH DISTRICT,Property Damage,2008-05-01,2008,May,34,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.02444688913335778
PERTH DISTRICT,Property Damage,2008-05-01,2008,May,224,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.1610618578197689
PILBARA DISTRICT,Property Damage,2008-05-01,2008,May,14,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.025399589978047494
PILBARA DISTRICT,Property Damage,2008-05-01,2008,May,103,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.18686841198134943
SOUTH WEST DISTRICT,Property Damage,2008-05-01,2008,May,28,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.014834908659348112
SOUTH WEST DISTRICT,Property Damage,2008-05-01,2008,May,174,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0921883609545204
WHEATBELT DISTRICT,Property Damage,2008-05-01,2008,May,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.026815882153136565
WHEATBELT DISTRICT,Property Damage,2008-05-01,2008,May,67,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.11977760695067666
ARMADALE DISTRICT,Property Damage,2008-06-01,2008,June,37,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.014905471113599833
ARMADALE DISTRICT,Property Damage,2008-06-01,2008,June,256,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.10312974608328533
CANNINGTON DISTRICT,Property Damage,2008-06-01,2008,June,42,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01922980069685135
CANNINGTON DISTRICT,Property Damage,2008-06-01,2008,June,354,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.1620797487306042
FREMANTLE DISTRICT,Property Damage,2008-06-01,2008,June,31,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01106751541419284
FREMANTLE DISTRICT,Property Damage,2008-06-01,2008,June,355,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.12674090232382124
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-06-01,2008,June,17,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03226724874252634
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-06-01,2008,June,113,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.21448230046502798
GREAT SOUTHERN DISTRICT,Property Damage,2008-06-01,2008,June,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Property Damage,2008-06-01,2008,June,94,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.11280451218048723
JOONDALUP DISTRICT,Property Damage,2008-06-01,2008,June,33,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.008940327378533461
JOONDALUP DISTRICT,Property Damage,2008-06-01,2008,June,321,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.08696500268209821
KIMBERLEY DISTRICT,Property Damage,2008-06-01,2008,June,19,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.05414339450587028
KIMBERLEY DISTRICT,Property Damage,2008-06-01,2008,June,76,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.21657357802348112
MANDURAH DISTRICT,Property Damage,2008-06-01,2008,June,24,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.008278174248669456
MANDURAH DISTRICT,Property Damage,2008-06-01,2008,June,279,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09623377564078242
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-06-01,2008,June,4,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.00658317012557397
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-06-01,2008,June,140,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.23041095439508896
MIDLAND DISTRICT,Property Damage,2008-06-01,2008,June,17,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.006775553801882807
MIDLAND DISTRICT,Property Damage,2008-06-01,2008,June,266,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.10601748890004863
MIRRABOOKA DISTRICT,Property Damage,2008-06-01,2008,June,31,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.010485300285470756
MIRRABOOKA DISTRICT,Property Damage,2008-06-01,2008,June,325,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.1099265352509031
PERTH DISTRICT,Property Damage,2008-06-01,2008,June,26,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01869467992550889
PERTH DISTRICT,Property Damage,2008-06-01,2008,June,256,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.18407069465116446
PILBARA DISTRICT,Property Damage,2008-06-01,2008,June,27,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0489849235290916
PILBARA DISTRICT,Property Damage,2008-06-01,2008,June,101,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.18323989912734265
SOUTH WEST DISTRICT,Property Damage,2008-06-01,2008,June,23,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012185817827321662
SOUTH WEST DISTRICT,Property Damage,2008-06-01,2008,June,204,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.1080829059466791
WHEATBELT DISTRICT,Property Damage,2008-06-01,2008,June,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Property Damage,2008-06-01,2008,June,72,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.1287162343350555
ARMADALE DISTRICT,Property Damage,2008-07-01,2008,July,28,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.011279815977859332
ARMADALE DISTRICT,Property Damage,2008-07-01,2008,July,292,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.11763236662624733
CANNINGTON DISTRICT,Property Damage,2008-07-01,2008,July,42,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01922980069685135
CANNINGTON DISTRICT,Property Damage,2008-07-01,2008,July,258,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.11812591856637257
FREMANTLE DISTRICT,Property Damage,2008-07-01,2008,July,30,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.010710498787928555
FREMANTLE DISTRICT,Property Damage,2008-07-01,2008,July,282,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.10067868860652841
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-07-01,2008,July,25,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.04745183638606814
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2008-07-01,2008,July,125,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.2372591819303407
GREAT SOUTHERN DISTRICT,Property Damage,2008-07-01,2008,July,16,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.01920076803072123
GREAT SOUTHERN DISTRICT,Property Damage,2008-07-01,2008,July,94,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.11280451218048723
JOONDALUP DISTRICT,Property Damage,2008-07-01,2008,July,50,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.013545950573535548
JOONDALUP DISTRICT,Property Damage,2008-07-01,2008,July,358,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.09698900610651452
KIMBERLEY DISTRICT,Property Damage,2008-07-01,2008,July,18,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.05129374216345606
KIMBERLEY DISTRICT,Property Damage,2008-07-01,2008,July,81,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.23082183973555226
MANDURAH DISTRICT,Property Damage,2008-07-01,2008,July,28,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.009657869956781032
MANDURAH DISTRICT,Property Damage,2008-07-01,2008,July,284,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0979583952759219
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-07-01,2008,July,9,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Property Damage,2008-07-01,2008,July,148,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.2435772946462369
MIDLAND DISTRICT,Property Damage,2008-07-01,2008,July,21,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008369801755266996
MIDLAND DISTRICT,Property Damage,2008-07-01,2008,July,268,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.10681461287674072
MIRRABOOKA DISTRICT,Property Damage,2008-07-01,2008,July,40,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.013529419723188073
MIRRABOOKA DISTRICT,Property Damage,2008-07-01,2008,July,264,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.08929417017304128
PERTH DISTRICT,Property Damage,2008-07-01,2008,July,39,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.028042019888263336
PERTH DISTRICT,Property Damage,2008-07-01,2008,July,213,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.15315257015897668
PILBARA DISTRICT,Property Damage,2008-07-01,2008,July,18,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03265661568606106
PILBARA DISTRICT,Property Damage,2008-07-01,2008,July,89,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.16146882200330193
SOUTH WEST DISTRICT,Property Damage,2008-07-01,2008,July,23,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012185817827321662
