District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
GREAT SOUTHERN DISTRICT,Graffiti,2011-05-01,2011,May,7,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Graffiti,2011-05-01,2011,May,30,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00812757034412133
KIMBERLEY DISTRICT,Graffiti,2011-05-01,2011,May,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Graffiti,2011-05-01,2011,May,81,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.027938838089259413
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-05-01,2011,May,13,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.021395302908115404
MIDLAND DISTRICT,Graffiti,2011-05-01,2011,May,22,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008768363743613044
MIRRABOOKA DISTRICT,Graffiti,2011-05-01,2011,May,34,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.011500006764709862
PERTH DISTRICT,Graffiti,2011-05-01,2011,May,29,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.020851758378452226
PILBARA DISTRICT,Graffiti,2011-05-01,2011,May,14,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.025399589978047494
SOUTH WEST DISTRICT,Graffiti,2011-05-01,2011,May,51,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.027020726486669776
WHEATBELT DISTRICT,Graffiti,2011-05-01,2011,May,12,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.021452705722509253
ARMADALE DISTRICT,Graffiti,2011-06-01,2011,June,25,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.010071264265945833
CANNINGTON DISTRICT,Graffiti,2011-06-01,2011,June,25,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.011446309938601993
FREMANTLE DISTRICT,Graffiti,2011-06-01,2011,June,59,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.021063980949592824
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-06-01,2011,June,15,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.028471101831640883
GREAT SOUTHERN DISTRICT,Graffiti,2011-06-01,2011,June,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Graffiti,2011-06-01,2011,June,44,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011920436504711283
KIMBERLEY DISTRICT,Graffiti,2011-06-01,2011,June,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Graffiti,2011-06-01,2011,June,72,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.024834522746008367
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-06-01,2011,June,6,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.009874755188360954
MIDLAND DISTRICT,Graffiti,2011-06-01,2011,June,28,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011159735673689329
MIRRABOOKA DISTRICT,Graffiti,2011-06-01,2011,June,29,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.009808829299311353
PERTH DISTRICT,Graffiti,2011-06-01,2011,June,60,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.04314156905886667
PILBARA DISTRICT,Graffiti,2011-06-01,2011,June,7,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.012699794989023747
SOUTH WEST DISTRICT,Graffiti,2011-06-01,2011,June,14,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.007417454329674056
WHEATBELT DISTRICT,Graffiti,2011-06-01,2011,June,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Graffiti,2011-07-01,2011,July,22,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008862712554032332
CANNINGTON DISTRICT,Graffiti,2011-07-01,2011,July,35,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01602483391404279
FREMANTLE DISTRICT,Graffiti,2011-07-01,2011,July,27,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009639448909135699
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-07-01,2011,July,13,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.024674954920755433
GREAT SOUTHERN DISTRICT,Graffiti,2011-07-01,2011,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Graffiti,2011-07-01,2011,July,40,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010836760458828438
KIMBERLEY DISTRICT,Graffiti,2011-07-01,2011,July,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
MANDURAH DISTRICT,Graffiti,2011-07-01,2011,July,52,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.017936044205450488
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-07-01,2011,July,17,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.02797847303368937
MIDLAND DISTRICT,Graffiti,2011-07-01,2011,July,45,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.017935289475572137
MIRRABOOKA DISTRICT,Graffiti,2011-07-01,2011,July,44,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.01488236169550688
PERTH DISTRICT,Graffiti,2011-07-01,2011,July,48,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03451325524709334
PILBARA DISTRICT,Graffiti,2011-07-01,2011,July,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
SOUTH WEST DISTRICT,Graffiti,2011-07-01,2011,July,24,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012715635993726953
WHEATBELT DISTRICT,Graffiti,2011-07-01,2011,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Graffiti,2011-08-01,2011,August,38,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.015308321684237666
CANNINGTON DISTRICT,Graffiti,2011-08-01,2011,August,30,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01373557192632239
FREMANTLE DISTRICT,Graffiti,2011-08-01,2011,August,41,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.014637681676835691
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-08-01,2011,August,14,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.026573028376198158
GREAT SOUTHERN DISTRICT,Graffiti,2011-08-01,2011,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Graffiti,2011-08-01,2011,August,43,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011649517493240572
KIMBERLEY DISTRICT,Graffiti,2011-08-01,2011,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Graffiti,2011-08-01,2011,August,205,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07070940504071827
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-08-01,2011,August,7,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.011520547719754448
MIDLAND DISTRICT,Graffiti,2011-08-01,2011,August,34,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.013551107603765614
MIRRABOOKA DISTRICT,Graffiti,2011-08-01,2011,August,45,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.015220597188586581
PERTH DISTRICT,Graffiti,2011-08-01,2011,August,61,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.04386059520984778
PILBARA DISTRICT,Graffiti,2011-08-01,2011,August,54,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0979698470581832
SOUTH WEST DISTRICT,Graffiti,2011-08-01,2011,August,8,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.004238545331242317
WHEATBELT DISTRICT,Graffiti,2011-08-01,2011,August,7,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.012514078338130397
ARMADALE DISTRICT,Graffiti,2011-09-01,2011,September,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
CANNINGTON DISTRICT,Graffiti,2011-09-01,2011,September,37,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01694053870913095
FREMANTLE DISTRICT,Graffiti,2011-09-01,2011,September,33,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01178154866672141
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-09-01,2011,September,10,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.018980734554427257
GREAT SOUTHERN DISTRICT,Graffiti,2011-09-01,2011,September,9,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Graffiti,2011-09-01,2011,September,35,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.009482165401474884
KIMBERLEY DISTRICT,Graffiti,2011-09-01,2011,September,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
MANDURAH DISTRICT,Graffiti,2011-09-01,2011,September,71,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.024489598818980475
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-09-01,2011,September,33,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.05431115353598525
MIDLAND DISTRICT,Graffiti,2011-09-01,2011,September,18,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.007174115790228855
MIRRABOOKA DISTRICT,Graffiti,2011-09-01,2011,September,23,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007779416340833142
PERTH DISTRICT,Graffiti,2011-09-01,2011,September,28,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.020132732227471112
PILBARA DISTRICT,Graffiti,2011-09-01,2011,September,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Graffiti,2011-09-01,2011,September,21,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.011126181494511084
WHEATBELT DISTRICT,Graffiti,2011-09-01,2011,September,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Graffiti,2011-10-01,2011,October,39,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.015711172254875498
CANNINGTON DISTRICT,Graffiti,2011-10-01,2011,October,34,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01556698151649871
FREMANTLE DISTRICT,Graffiti,2011-10-01,2011,October,59,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.021063980949592824
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-10-01,2011,October,10,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.018980734554427257
GREAT SOUTHERN DISTRICT,Graffiti,2011-10-01,2011,October,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Graffiti,2011-10-01,2011,October,29,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007856651332650618
KIMBERLEY DISTRICT,Graffiti,2011-10-01,2011,October,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Graffiti,2011-10-01,2011,October,57,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.019660663840589957
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-10-01,2011,October,17,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.02797847303368937
MIDLAND DISTRICT,Graffiti,2011-10-01,2011,October,39,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.01554391754549585
MIRRABOOKA DISTRICT,Graffiti,2011-10-01,2011,October,40,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.013529419723188073
PERTH DISTRICT,Graffiti,2011-10-01,2011,October,28,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.020132732227471112
PILBARA DISTRICT,Graffiti,2011-10-01,2011,October,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Graffiti,2011-10-01,2011,October,31,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01642436315856398
WHEATBELT DISTRICT,Graffiti,2011-10-01,2011,October,7,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.012514078338130397
ARMADALE DISTRICT,Graffiti,2011-11-01,2011,November,30,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.012085517119135
CANNINGTON DISTRICT,Graffiti,2011-11-01,2011,November,31,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.014193424323866471
FREMANTLE DISTRICT,Graffiti,2011-11-01,2011,November,37,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01320961517177855
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-11-01,2011,November,22,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.041757616019739964
GREAT SOUTHERN DISTRICT,Graffiti,2011-11-01,2011,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Graffiti,2011-11-01,2011,November,39,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010565841447357727
KIMBERLEY DISTRICT,Graffiti,2011-11-01,2011,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
MANDURAH DISTRICT,Graffiti,2011-11-01,2011,November,66,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.022764979183841003
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-11-01,2011,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Graffiti,2011-11-01,2011,November,31,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.012355421638727472
MIRRABOOKA DISTRICT,Graffiti,2011-11-01,2011,November,22,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00744118084775344
PERTH DISTRICT,Graffiti,2011-11-01,2011,November,35,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.025165915284338893
PILBARA DISTRICT,Graffiti,2011-11-01,2011,November,19,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03447087211306446
SOUTH WEST DISTRICT,Graffiti,2011-11-01,2011,November,36,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01907345399059043
WHEATBELT DISTRICT,Graffiti,2011-11-01,2011,November,13,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.02324043119938502
ARMADALE DISTRICT,Graffiti,2011-12-01,2011,December,37,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.014905471113599833
CANNINGTON DISTRICT,Graffiti,2011-12-01,2011,December,23,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010530605143513833
FREMANTLE DISTRICT,Graffiti,2011-12-01,2011,December,128,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0456981281618285
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2011-12-01,2011,December,11,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.020878808009869982
GREAT SOUTHERN DISTRICT,Graffiti,2011-12-01,2011,December,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
JOONDALUP DISTRICT,Graffiti,2011-12-01,2011,December,29,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007856651332650618
KIMBERLEY DISTRICT,Graffiti,2011-12-01,2011,December,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Graffiti,2011-12-01,2011,December,86,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.029663457724398882
MID WEST-GASCOYNE DISTRICT,Graffiti,2011-12-01,2011,December,6,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.009874755188360954
MIDLAND DISTRICT,Graffiti,2011-12-01,2011,December,34,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.013551107603765614
MIRRABOOKA DISTRICT,Graffiti,2011-12-01,2011,December,35,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.011838242257789563
PERTH DISTRICT,Graffiti,2011-12-01,2011,December,30,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.021570784529433337
PILBARA DISTRICT,Graffiti,2011-12-01,2011,December,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01451405141602714
SOUTH WEST DISTRICT,Graffiti,2011-12-01,2011,December,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
WHEATBELT DISTRICT,Graffiti,2011-12-01,2011,December,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.007150901907503083
ARMADALE DISTRICT,Graffiti,2012-01-01,2012,January,18,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0072513102714809995
CANNINGTON DISTRICT,Graffiti,2012-01-01,2012,January,21,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.009614900348425675
FREMANTLE DISTRICT,Graffiti,2012-01-01,2012,January,24,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.008568399030342844
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2012-01-01,2012,January,19,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03606339565341179
GREAT SOUTHERN DISTRICT,Graffiti,2012-01-01,2012,January,15,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.018000720028801154
JOONDALUP DISTRICT,Graffiti,2012-01-01,2012,January,30,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00812757034412133
KIMBERLEY DISTRICT,Graffiti,2012-01-01,2012,January,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
MANDURAH DISTRICT,Graffiti,2012-01-01,2012,January,63,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.021730207402757322
MID WEST-GASCOYNE DISTRICT,Graffiti,2012-01-01,2012,January,27,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0444363983476243
MIDLAND DISTRICT,Graffiti,2012-01-01,2012,January,20,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00797123976692095
MIRRABOOKA DISTRICT,Graffiti,2012-01-01,2012,January,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
PERTH DISTRICT,Graffiti,2012-01-01,2012,January,36,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.025884941435320004
PILBARA DISTRICT,Graffiti,2012-01-01,2012,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Graffiti,2012-01-01,2012,January,19,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.010066545161700503
WHEATBELT DISTRICT,Graffiti,2012-01-01,2012,January,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
ARMADALE DISTRICT,Graffiti,2012-02-01,2012,February,40,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016114022825513333
CANNINGTON DISTRICT,Graffiti,2012-02-01,2012,February,66,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.03021825823790926
FREMANTLE DISTRICT,Graffiti,2012-02-01,2012,February,12,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.004284199515171422
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2012-02-01,2012,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.015184587643541804
GREAT SOUTHERN DISTRICT,Graffiti,2012-02-01,2012,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Graffiti,2012-02-01,2012,February,25,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006772975286767774
KIMBERLEY DISTRICT,Graffiti,2012-02-01,2012,February,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Graffiti,2012-02-01,2012,February,66,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.022764979183841003
MID WEST-GASCOYNE DISTRICT,Graffiti,2012-02-01,2012,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MIDLAND DISTRICT,Graffiti,2012-02-01,2012,February,29,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011558297662035377
MIRRABOOKA DISTRICT,Graffiti,2012-02-01,2012,February,28,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00947059380623165
PERTH DISTRICT,Graffiti,2012-02-01,2012,February,31,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.022289810680414447
PILBARA DISTRICT,Graffiti,2012-02-01,2012,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01451405141602714
SOUTH WEST DISTRICT,Graffiti,2012-02-01,2012,February,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
WHEATBELT DISTRICT,Graffiti,2012-02-01,2012,February,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.007150901907503083
ARMADALE DISTRICT,Graffiti,2012-03-01,2012,March,20,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008057011412756667
CANNINGTON DISTRICT,Graffiti,2012-03-01,2012,March,29,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.013277719528778311
FREMANTLE DISTRICT,Graffiti,2012-03-01,2012,March,37,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01320961517177855
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2012-03-01,2012,March,11,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.020878808009869982
GREAT SOUTHERN DISTRICT,Graffiti,2012-03-01,2012,March,8,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Graffiti,2012-03-01,2012,March,29,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007856651332650618
KIMBERLEY DISTRICT,Graffiti,2012-03-01,2012,March,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
MANDURAH DISTRICT,Graffiti,2012-03-01,2012,March,43,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.014831728862199441
MID WEST-GASCOYNE DISTRICT,Graffiti,2012-03-01,2012,March,13,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.021395302908115404
MIDLAND DISTRICT,Graffiti,2012-03-01,2012,March,32,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.012753983627073518
MIRRABOOKA DISTRICT,Graffiti,2012-03-01,2012,March,53,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.017926481133224197
PERTH DISTRICT,Graffiti,2012-03-01,2012,March,30,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.021570784529433337
PILBARA DISTRICT,Graffiti,2012-03-01,2012,March,28,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.05079917995609499
SOUTH WEST DISTRICT,Graffiti,2012-03-01,2012,March,11,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005827999830458187
WHEATBELT DISTRICT,Graffiti,2012-03-01,2012,March,12,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.021452705722509253
ARMADALE DISTRICT,Graffiti,2012-04-01,2012,April,28,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.011279815977859332
CANNINGTON DISTRICT,Graffiti,2012-04-01,2012,April,43,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01968765309439543
FREMANTLE DISTRICT,Graffiti,2012-04-01,2012,April,41,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.014637681676835691
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2012-04-01,2012,April,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GREAT SOUTHERN DISTRICT,Graffiti,2012-04-01,2012,April,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Graffiti,2012-04-01,2012,April,20,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.005418380229414219
KIMBERLEY DISTRICT,Graffiti,2012-04-01,2012,April,8,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.022797218739313802
MANDURAH DISTRICT,Graffiti,2012-04-01,2012,April,44,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.015176652789227335
MID WEST-GASCOYNE DISTRICT,Graffiti,2012-04-01,2012,April,9,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.014812132782541433
MIDLAND DISTRICT,Graffiti,2012-04-01,2012,April,18,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.007174115790228855
MIRRABOOKA DISTRICT,Graffiti,2012-04-01,2012,April,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
PERTH DISTRICT,Graffiti,2012-04-01,2012,April,25,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01797565377452778
PILBARA DISTRICT,Graffiti,2012-04-01,2012,April,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.018142564270033926
SOUTH WEST DISTRICT,Graffiti,2012-04-01,2012,April,11,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005827999830458187
WHEATBELT DISTRICT,Graffiti,2012-04-01,2012,April,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.014301803815006167
ARMADALE DISTRICT,Graffiti,2012-05-01,2012,May,31,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.012488367689772833
CANNINGTON DISTRICT,Graffiti,2012-05-01,2012,May,19,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.008699195553337515
FREMANTLE DISTRICT,Graffiti,2012-05-01,2012,May,16,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0057122660202285624
GOLDFIELDS-ESPERANCE DISTRICT,Graffiti,2012-05-01,2012,May,18,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Graffiti,2012-05-01,2012,May,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Graffiti,2012-05-01,2012,May,23,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006231137263826352
KIMBERLEY DISTRICT,Graffiti,2012-05-01,2012,May,7,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.019947566396899576
MANDURAH DISTRICT,Graffiti,2012-05-01,2012,May,41,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.014141881008143654
MID WEST-GASCOYNE DISTRICT,Graffiti,2012-05-01,2012,May,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
